Country,Artist_Name,Artwork_Name,Year
Brazilian,Oyvind Fahlstrom,Notes 7 ('Gook'-Masks),1975
Brazilian,Oyvind Fahlstrom,"Nights, Winters, Years (Words by Justin Hayward)",1976
Brazilian,Oyvind Fahlstrom,Sixteen Elements from Chile 1,1976
Brazilian,Rubem Ludolf,Untitled,1957
Brazilian,Rubem Ludolf,Untitled,1958
Brazilian,Rubem Ludolf,Untitled,1972
Brazilian,Rubem Ludolf,Trama,1998
Brazilian,Tarsila do Amaral,Blue Hat,1922
Brazilian,Tarsila do Amaral,Portrait of Oswald de Andrade,1922
Brazilian,Tarsila do Amaral,A Negra,1923
Brazilian,Tarsila do Amaral,A Cuca,1924
Brazilian,Tarsila do Amaral,Carnaval em Madureira,1924
Brazilian,Tarsila do Amaral,E.F.C.B. (Estrada de Ferro Central do Brasil) ,1924
Brazilian,Tarsila do Amaral,"An Angler, ",1925
Brazilian,Tarsila do Amaral,O Mamoeiro ,1925
Brazilian,Tarsila do Amaral,Brazilian Religion,1927
Brazilian,Tarsila do Amaral,Abaporu,1928
Brazilian,Tarsila do Amaral,The Lake,1928
Brazilian,Tarsila do Amaral,The Moon,1928
Brazilian,Tarsila do Amaral,The Egg,1928
Brazilian,Tarsila do Amaral,Postcard,1928
Brazilian,Tarsila do Amaral,Antropofagia,1929
Brazilian,Tarsila do Amaral,Maternidade ,1938
Brazilian,Tarsila do Amaral,Morro da favela,1945
