"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Meghalaya",2,1978,2,31,"MAWSYNRAM",70.1,24.04,"ST",9424,328,8,1,"Male","HPD",1588,"KARADOKLIE E. TARIANG",4.97,"D.PALASLANDING IANGJUH","IND","M",NA
"Meghalaya",2,1978,2,32,"MAWKYRWAT",71.27,51.16,"ST",10874,2041,4,1,"Male","HPD",3965,"ROWELL LYNGDOH",26.34,"RENDARSON K. RYAJ","AHL","M",NA
"Meghalaya",2,1978,2,33,"PARIONG",66.64,72.4,"ST",10178,3660,3,1,"Male","HPD",4911,"TUBARLIN LYNGDOH",53.96,"MAK THONGNI","INC","M",NA
"Meghalaya",2,1978,2,34,"NONGSTOIN",58.21,60.58,"ST",16629,3451,4,1,"Male","HPD",5864,"ENDRO LAWPHNIAW",35.65,"FRANCIS K. MAWLOT","INC","M",NA
"Meghalaya",2,1978,2,35,"LANGRIN",69.25,37.9,"ST",9951,475,5,1,"Male","HPD",2612,"BAKSTARWELL WANNIANG",6.89,"HETLIN SHIRA","IND","M",NA
"Meghalaya",2,1978,2,36,"MAWTHENGKUT",56,33.53,"ST",11242,27,5,1,"Male","HPD",2111,"LEDISHON NONGSIANG",0.43,"MAYSALIN WAR","AHL","F",NA
"Meghalaya",2,1978,2,37,"BAGHMARA",55.76,71.56,"ST",8954,2658,3,1,"Male","INC",3573,"WILLIAMSON A. SANGMA",53.23,"ELPHINSTONE R. MARAK","AHL","M",NA
"Meghalaya",2,1978,2,38,"RONGRENGGIRI",51.45,37.06,"ST",9823,130,4,1,"Male","INC",1873,"ALBINSTONE M. SANGMA",2.57,"PROJENGTON G. MOMIN","AHL","M",NA
"Meghalaya",2,1978,2,39,"RONGJENG",51.3,43.49,"ST",6554,102,3,1,"Male","INC",1462,"PLEANDER G. MOMIN",3.03,"GOTHICKSON G. MOMIN","AHL","M",NA
"Meghalaya",2,1978,2,40,"KHARKUTTA",54.07,49.82,"ST",8178,948,4,1,"Male","INC",2203,"PRITHINGTON SANGMA",21.44,"KURENDRA D.SHIRA","IND","M",NA
"Meghalaya",2,1978,2,41,"MENDIPATHAR",52.28,37.03,"ST",7718,12,3,1,"Male","AHL",1494,"BENINSTAND G. MOMIN",0.3,"LUTHUNATH J.SANGMA","INC","M",NA
"Meghalaya",2,1978,2,42,"RESUBELPARA",56.78,60.57,"ST",7534,904,2,1,"Male","INC",2591,"SALSENG MARAK",21.13,"THIMOTHY SHIRA","AHL","M",NA
"Meghalaya",2,1978,2,43,"SONGSAK",42.53,35.04,"ST",7756,121,4,1,"Female","IND",1156,"MIRIAM D.SHIRA",3.67,"CHORONSSING SANGMA","INC","M",NA
"Meghalaya",2,1978,2,44,"BAJENGDOBA",44.37,51.23,"ST",7519,692,3,1,"Male","INC",1709,"GROHONSING MARAK",20.74,"LEVINGSTONE MOMIN","AHL","M",NA
"Meghalaya",2,1978,2,45,"TIKRIKILLA",71.09,34.07,"ST",8304,199,4,1,"Male","IND",2011,"JAGENDRANATH BANTHA",3.37,"MANINDRA RAVA","INC","M",NA
"Meghalaya",2,1978,2,46,"DADENGGIRI",44.5,61.82,"ST",10365,1090,2,1,"Male","AHL",2851,"BRONSON MOMIN",23.63,"NORWIN SANGMA","INC","M",NA
"Meghalaya",2,1978,2,47,"RONGCHUGIRI",39.08,37.36,"ST",7610,204,4,1,"Male","INC",1111,"M. REIDSON MOMIN",6.86,"JACKSON MARAK","AHL","M",NA
"Meghalaya",2,1978,2,48,"PHULBARI",80.87,29.15,"General",9871,14,4,1,"Male","INC",2327,"AKRAMOZZAMAN",0.18,"SOFIAR RAHMAN HAZARIKA","IND","M",NA
"Meghalaya",2,1978,2,49,"RAJABALA",80.32,35.08,"ST",10279,19,4,1,"Male","IND",2896,"MOZIBUR RAHMAN",0.23,"KHURSEDUR KHAN","INC","M",NA
"Meghalaya",2,1978,2,50,"SELSELLA",60.46,50.96,"ST",7043,82,2,1,"Male","AHL",2170,"GIRASH MARAK",1.93,"WILLIAM CECIL R. MARAK","INC","M",NA
"Meghalaya",2,1978,2,51,"RONGRAM",54.11,36.96,"ST",9866,73,3,1,"Male","AHL",1973,"CRUNDEN S. SANGMA",1.37,"GODWIN D.SHIRA","IND","M",NA
