"State_name","Year","AC_no","Cand","Sex","Party","Votes","Age","Caste","Position"
"Goa_Daman_&_Diu",1967,17,"D . R . MADHAVRAO","M","IND",940,NA,NA,3
"Goa_Daman_&_Diu",1967,17,"N . J . PUTU","M","IND",877,NA,NA,4
"Goa_Daman_&_Diu",1967,17,"T . D . SRINIVAS","M","IND",390,NA,NA,5
"Goa_Daman_&_Diu",1967,17,"P . C . LOLI","M","IND",280,NA,NA,6
"Goa_Daman_&_Diu",1967,17,"A . SOUSA","M","IND",144,NA,NA,7
"Goa_Daman_&_Diu",1967,17,"L . A . AM","M","IND",90,NA,NA,8
"Goa_Daman_&_Diu",1967,17,"S . R . YESHWANT","M","IND",38,NA,NA,9
"Goa_Daman_&_Diu",1967,18,"M . V . DATTA","M","MAG",4646,NA,NA,1
"Goa_Daman_&_Diu",1967,18,"S . H . A . LATHIF","M","UGS",2785,NA,NA,2
"Goa_Daman_&_Diu",1967,18,"P . D .D . RAGHUNATH","M","IND",210,NA,NA,3
"Goa_Daman_&_Diu",1967,18,"N . S . NILU","M","IND",177,NA,NA,4
"Goa_Daman_&_Diu",1967,18,"N . V . HARICHANDRA","M","IND",40,NA,NA,5
"Goa_Daman_&_Diu",1967,18,"T . D. VENKTESH","M","IND",36,NA,NA,6
"Goa_Daman_&_Diu",1967,19,"N . G . M . BALKRISHNA","M","MAG",5126,NA,NA,1
"Goa_Daman_&_Diu",1967,19,"M . R . DESAI","M","UGS",2141,NA,NA,2
"Goa_Daman_&_Diu",1967,19,"D . J . VISNUM","M","IND",758,NA,NA,3
"Goa_Daman_&_Diu",1967,19,"M . H . KAMAT","M","IND",410,NA,NA,4
"Goa_Daman_&_Diu",1967,19,"H . R . PRABHU","M","IND",126,NA,NA,5
"Goa_Daman_&_Diu",1967,19,"N . B . GAUNKAR","M","IND",109,NA,NA,6
"Goa_Daman_&_Diu",1967,19,"R . V . KALE","M","IND",26,NA,NA,7
"Goa_Daman_&_Diu",1967,20,"S . K . DESAI","M","MAG",2955,NA,NA,1
"Goa_Daman_&_Diu",1967,20,"D . S . YESHVANT","M","UGS",1734,NA,NA,2
"Goa_Daman_&_Diu",1967,20,"N . H . DESAI","M","IND",587,NA,NA,3
"Goa_Daman_&_Diu",1967,20,"D . D . SHABA","M","IND",555,NA,NA,4
"Goa_Daman_&_Diu",1967,20,"D . S . BABNI","M","IND",359,NA,NA,5
"Goa_Daman_&_Diu",1967,20,"S . A . ABILIO","M","IND",143,NA,NA,6
"Goa_Daman_&_Diu",1967,20,"V . R . PADIYAR","M","IND",143,NA,NA,7
"Goa_Daman_&_Diu",1967,20,"K . B . DESAI","M","IND",95,NA,NA,8
"Goa_Daman_&_Diu",1967,20,"D . D . DEU","M","IND",68,NA,NA,9
"Goa_Daman_&_Diu",1967,20,"C . FURTADO","M","IND",18,NA,NA,10
"Goa_Daman_&_Diu",1967,21,"A . RAZAK","M","UGS",3657,NA,NA,1
"Goa_Daman_&_Diu",1967,21,"N . X . G . DESAI","M","MAG",3519,NA,NA,2
"Goa_Daman_&_Diu",1967,21,"F . S . TONY","M","IND",658,NA,NA,3
"Goa_Daman_&_Diu",1967,21,"S . D . RAMNATH","M","IND",340,NA,NA,4
