"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Mizoram",5,1987,2,6,"TLABUNG",62.9,39.36,"ST",8544,691,4,1,"Male","INC",2115,"HARIKRISTO",12.86,"BAIKCHUNGNUNGA","IND","M",NA
"Mizoram",5,1987,2,7,"BUARPUI",72.51,37.18,"ST",7078,255,3,1,"Male","INC",1908,"P. LALBIAKA",4.97,"K. HRANGTHANKIMA","IND","M",NA
"Mizoram",5,1987,2,8,"LUNGLEI SOUTH",67.47,51.91,"General",7486,1264,3,1,"Male","IND",2622,"H. LALRUATA",25.02,"B. LALCHUNGNUNGA","PPC","M",NA
"Mizoram",5,1987,2,9,"LUNGLEI NORTH",73.72,44.08,"ST",7736,711,4,1,"Male","IND",2514,"L. NGURCHHINA",12.47,"LALHMINGTHANGA","PPC","M",NA
"Mizoram",5,1987,2,10,"TAWIPUI",77.86,49.19,"ST",8073,1299,4,1,"Male","IND",3092,"SIAMLIANA",20.66,"THANCHHUMA","INC","M",NA
"Mizoram",5,1987,2,11,"VANVA",81.02,40.61,"ST",5742,521,4,1,"Male","IND",1889,"K. THANFIANGA",11.2,"R. SANGKAWIA","PPC","M",NA
"Mizoram",5,1987,2,12,"HNAHTHIAL",75.06,37.68,"ST",6937,257,3,1,"Male","INC",1962,"VANLALNGHAKA",4.94,"R. LALTHANGLIANA","IND","M",NA
"Mizoram",5,1987,2,13,"NORTH VANLAIPHAI",76.45,43.41,"ST",6539,437,3,1,"Male","IND",2170,"LALRINMAWIA",8.74,"C. L. RUALA","INC","M",NA
"Mizoram",5,1987,2,14,"KHAWBUNG",74.63,36.84,"ST",8963,268,4,1,"Male","IND",2464,"K. VANLALAUVA",4.01,"C. LALSAWIVELA","PPC","M",NA
"Mizoram",5,1987,2,15,"CHAMPHAI",77.66,37.63,"ST",11254,1275,4,1,"Male","IND",3289,"ZORAMTHANGA",14.59,"LALDUHAWMA","IND","M",NA
"Mizoram",5,1987,2,16,"KHAWHAI",80.61,42.83,"ST",5746,187,3,1,"Male","IND",1984,"R. LALAWIA",4.04,"LALBIAKZUALA","INC","M",NA
"Mizoram",5,1987,2,17,"SAITUAL",85.23,42.9,"ST",5347,649,4,1,"Male","IND",1955,"ANDREW L. HERLIANA",14.24,"KENNETH CHAWNGLIANA","PPC","M",NA
"Mizoram",5,1987,2,18,"KHAWZAWL",75.86,57.39,"ST",6911,1741,4,1,"Male","IND",3009,"TAWNLUIA",33.21,"RCOHHUNGA RALTE","IND","M",NA
"Mizoram",5,1987,2,19,"NGOPA",78.67,38.26,"ST",9786,553,4,1,"Male","PPC",2946,"ZOSIAMA PACHUAU",7.18,"H. ROHLUNA","INC","M",NA
"Mizoram",5,1987,2,20,"SUANGPUILAWN",82.79,38.97,"ST",6310,20,5,1,"Male","INC",2036,"VANLALNGENA",0.38,"THENPHUNGA SAILO","PPC","M",NA
"Mizoram",5,1987,2,21,"RATU",75.32,42.6,"ST",9665,832,5,1,"Male","IND",3101,"LALRINCHHANA",11.43,"R. THANGLIANA","INC","M",NA
"Mizoram",5,1987,2,22,"KAWNPUI",77.39,38.59,"ST",9422,406,4,1,"Male","IND",2814,"LALKHAWNGHMA",5.57,"VAIVENGA","INC","M",NA
"Mizoram",5,1987,2,23,"KOLASIB",71.87,46.93,"ST",7735,1124,4,1,"Male","IND",2609,"AICHHINGA",20.22,"LALSAWTA","INC","M",NA
"Mizoram",5,1987,2,24,"BILKHAWTHLIR",81.61,36.06,"ST",5237,144,5,1,"Male","IND",1541,"VANLALHRUAIA",3.37,"ZALAWMA","INC","M",NA
"Mizoram",5,1987,2,25,"LOKICHERRA",76.84,46.45,"General",6097,668,5,1,"Male","IND",2176,"J. THANGHUAMA",14.26,"T. C. PACHHUNGA","INC","M",NA
"Mizoram",5,1987,2,26,"KAWRTHAH",81.15,47.2,"ST",5511,743,4,1,"Male","INC",2111,"SAIKAPTHIANGA",16.61,"P. LALAPA","IND","M",NA
