"state","year","ac_no","ac_name","ac_type","cand1","party1","votes1","position","vote_percent"
"Tamil_Nadu",1971,52,"TINDIVANAM","GEN","M. R. REDDY","IND",843,4,1.39
"Tamil_Nadu",1971,53,"VANUR","SC","N. MUTHUVEL","DMK",34121,1,59.81
"Tamil_Nadu",1971,53,"VANUR","SC","A. VENKATACHALAM","NCO",19306,2,33.84
"Tamil_Nadu",1971,53,"VANUR","SC","A. ERUSAN","IND",3620,3,6.35
"Tamil_Nadu",1971,54,"KANDAMAGALAM","SC","M. RAMAN","DMK",32293,1,57.33
"Tamil_Nadu",1971,54,"KANDAMAGALAM","SC","P. P. MATHAVAN","NCO",20628,2,36.62
"Tamil_Nadu",1971,54,"KANDAMAGALAM","SC","K. MUNIAN","IND",3408,3,6.05
"Tamil_Nadu",1971,55,"VILLUPURAM","GEN","M. SHANMUGAM","DMK",35838,1,51.41
"Tamil_Nadu",1971,55,"VILLUPURAM","GEN","V. P. SHARANGAPANI GOUNDER","NCO",28562,2,40.98
"Tamil_Nadu",1971,55,"VILLUPURAM","GEN","A. RAMALINGAM","IND",5304,3,7.61
"Tamil_Nadu",1971,56,"NELLIKUPPAM","GEN","V. KRISHNAMOORTHI GOUNDER","DMK",27741,1,44.93
"Tamil_Nadu",1971,56,"NELLIKUPPAM","GEN","K. G. KANDAN","NCO",21921,2,35.5
"Tamil_Nadu",1971,56,"NELLIKUPPAM","GEN","C. GOVINDARANJAN","CPM",7471,3,12.1
"Tamil_Nadu",1971,56,"NELLIKUPPAM","GEN","C. GUNASEKARAN","IND",4325,4,7.01
"Tamil_Nadu",1971,56,"NELLIKUPPAM","GEN","R. M. RAJAN","IND",283,5,0.46
"Tamil_Nadu",1971,57,"CUDDALORE","GEN","R. GOVINDARAJ","DMK",35219,1,52.6
"Tamil_Nadu",1971,57,"CUDDALORE","GEN","P. R. SEENIVASA PODAYACHI","NCO",30909,2,46.17
"Tamil_Nadu",1971,57,"CUDDALORE","GEN","T. KUPPUSAMY","IND",822,3,1.23
"Tamil_Nadu",1971,58,"PANRUTI","GEN","S. RAMACHANDRAN","DMK",42141,1,52.06
"Tamil_Nadu",1971,58,"PANRUTI","GEN","S. V. VADIVELU PADAYACHI","NCO",33156,2,40.96
"Tamil_Nadu",1971,58,"PANRUTI","GEN","S. NATARAJAN","CPM",5643,3,6.97
"Tamil_Nadu",1971,59,"KURINJIPADI","SC","N. RAJANGAN","DMK",27465,1,51.43
"Tamil_Nadu",1971,59,"KURINJIPADI","SC","M. JAYARAMAN","NCO",25939,2,48.57
"Tamil_Nadu",1971,60,"BHUVANAGIRI","GEN","M. A. ABUSALI","IND",28615,1,44.31
"Tamil_Nadu",1971,60,"BHUVANAGIRI","GEN","R. BALAKRISHNAN","NCO",23291,2,36.06
"Tamil_Nadu",1971,60,"BHUVANAGIRI","GEN","K. ARUMUGAM","IND",9962,3,15.42
"Tamil_Nadu",1971,60,"BHUVANAGIRI","GEN","C. VENKATAKRISHNAN","IND",1618,4,2.51
"Tamil_Nadu",1971,60,"BHUVANAGIRI","GEN","P. SUBRARAYAN","IND",865,5,1.34
"Tamil_Nadu",1971,60,"BHUVANAGIRI","GEN","MOHAMED SHAIK V.","IND",234,6,0.36
"Tamil_Nadu",1971,61,"KATTUMANNARKOIL","SC","S. PERUMAL","DMK",32847,1,51.72
"Tamil_Nadu",1971,61,"KATTUMANNARKOIL","SC","T. M. KUPPUSAMI","NCO",29551,2,46.53
"Tamil_Nadu",1971,61,"KATTUMANNARKOIL","SC","K. JAGANATHAN","IND",1110,3,1.75
"Tamil_Nadu",1971,62,"CHIDAMBARAM","GEN","P. PONCHOKKALINGAM","DMK",35750,1,50.33
