"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Nagaland",3,1974,2,20,"MELURI",82.69,26.46,"General",5714,70,5,1,"Male","UDF",1250,"RASUTHO",1.48,"MARHUTHO","NNO","M",NA
"Nagaland",3,1974,2,21,"TULI",78.99,51.87,"General",7805,231,2,1,"Male","NNO",3198,"MERACHIBA",3.75,"PANGERWATI","UDF","M",NA
"Nagaland",3,1974,2,22,"ARKAKONG",83.86,51.07,"General",8222,147,2,1,"Male","NNO",3521,"R. C. CHITEN JAMIR",2.13,"TSUKJUMWATI","UDF","M",NA
"Nagaland",3,1974,2,23,"IMPUR",77.16,38.15,"General",10064,1016,4,1,"Male","NNO",2962,"KORAMOA JAMIR",13.08,"KARHA","UDF","M",NA
"Nagaland",3,1974,2,24,"ANGETYONGPANG",74.16,44.09,"General",6768,651,3,1,"Male","UDF",2213,"SENTICHUBA",12.97,"LIMASANGWA","IND","M",NA
"Nagaland",3,1974,2,25,"MONGUYA",68.5,50.21,"General",6823,1054,3,1,"Male","UDF",2347,"IMTIMEREN",22.55,"TEMJENSOBA","NNO","M",NA
"Nagaland",3,1974,2,26,"AONGLENDEN",70.01,46.66,"General",6576,732,3,1,"Male","UDF",2148,"CHUBATOSHI",15.9,"BENDAMGANGSHI","IND","M",NA
"Nagaland",3,1974,2,27,"MOKOKCHUNG TOWN",45.47,43.13,"General",3345,277,5,1,"Male","NNO",656,"R. LISEN AO",18.21,"LIMATEMJEN","IND","M",NA
"Nagaland",3,1974,2,28,"KORIDANG",82.25,37.6,"General",8184,965,4,1,"Male","UDF",2531,"TAJENYUBA AO",14.34,"N. SUBONG","NNO","M",NA
"Nagaland",3,1974,2,29,"JANGPETKONG",73.66,37.72,"General",9365,1043,5,1,"Male","IND",2602,"IMCHALEMBA AO",15.12,"ARIENBA","UDF","M",NA
"Nagaland",3,1974,2,30,"ALUNGTAKI",81.89,39.18,"General",6495,873,5,1,"Male","UDF",2084,"BENDANGTOSHI AO",16.41,"ZULUTEMBA JAMIT","NNO","M",NA
"Nagaland",3,1974,2,31,"AKULUTO",0,NA,"General",5038,0,1,1,"Male","NNO",0,"HOKISHE SEMA",NA,NA,NA,NA,NA
"Nagaland",3,1974,2,32,"ATOIZU",78.75,39.68,"General",6993,130,4,1,"Male","IND",2185,"N. YESHITO CHISHI",2.36,"KIYEKHU SHIKHU","NNO","M",NA
"Nagaland",3,1974,2,33,"SURUHUTO",77.22,48.6,"General",7347,1078,3,1,"Male","NNO",2757,"NIHOVI SEMA",19,"CHOITO SEMA","IND","M",NA
"Nagaland",3,1974,2,34,"AGHUNATO",82.18,62.54,"General",6104,1258,2,1,"Male","NNO",3137,"IHEZHE",25.08,"VISHETO SEMA","IND","M",NA
"Nagaland",3,1974,2,35,"ZUNHEBOTE",76.67,37.98,"General",6357,276,3,1,"Male","IND",1851,"TOKHEHO SEMA",5.66,"GHUTOSHE SEMA","IND","M",NA
"Nagaland",3,1974,2,36,"SATAKHA",80.69,48.15,"General",6893,523,3,1,"Male","IND",2678,"HOKHETO SEMA",9.4,"K. YESHIITO SEMA","NNO","M",NA
"Nagaland",3,1974,2,37,"TYUI",87.29,31.64,"General",5805,473,6,1,"Male","NNO",1603,"T. A. NGULLIE",9.33,"KHYOMO LOTHA","UDF","M",NA
"Nagaland",3,1974,2,38,"WOKHA",79.87,34.24,"General",6095,464,6,1,"Male","UDF",1667,"MHAO LOTHA",9.53,"N. L. ODYUO","NNO","M",NA
"Nagaland",3,1974,2,39,"SANIS",86.85,25.85,"General",5924,87,8,1,"Male","IND",1330,"MHONSHAN",1.69,"T. N. NGULLIE","IND","M",NA
"Nagaland",3,1974,2,40,"BHANDARI",85.6,50.19,"General",5666,18,2,1,"Male","UDF",2434,"MHONDANOKITHAN",0.37,"TSENLAMOKIKON","NNO","M",NA
"Nagaland",3,1974,2,41,"TIZIT",73.75,48.23,"General",4366,316,3,1,"Male","NNO",1553,"P. ENYEI KONYAK",9.81,"CHINGAI","UDF","M",NA
"Nagaland",3,1974,2,42,"WAKCHING",85.07,62.91,"General",5258,1563,3,1,"Male","NNO",2814,"CHINGWANG",34.94,"SHAOPA","UDF","M",NA
"Nagaland",3,1974,2,43,"TAPI",71.14,59.96,"General",5052,1149,3,1,"Male","UDF",2155,"NOKE",31.97,"MANKHO","NNO","M",NA
