Country,Artist_Name,Artwork_Name,Year
Swiss,"Hans Hinterreiter","Studie 351",1958
Swiss,"Hans Hinterreiter","Opus 46",1958
Swiss,"Hans Hinterreiter","OP 66",1959
Swiss,"Hans Hinterreiter","Opus 107 B",1959
Swiss,"Hans Hinterreiter","Opus 47",1959
Swiss,"Hans Hinterreiter","SW 122",1960
Swiss,"Hans Hinterreiter","Opus 114",1960
Swiss,"Hans Hinterreiter","Opus 121",1960
Swiss,"Hans Hinterreiter","Konstruktionszeichnung zu Opus 73",1961
Swiss,"Hans Hinterreiter","Opus 136",1961
Swiss,"Hans Hinterreiter","Studie zu Opus 135",1961
Swiss,"Hans Hinterreiter","Opus 73",1961
Swiss,"Hans Hinterreiter","Opus 149",1962
Swiss,"Hans Hinterreiter","Opus 153",1963
Swiss,"Hans Hinterreiter","Opus 62 A",1966
Swiss,"Hans Hinterreiter","Opus 96 B",1966
Swiss,"Hans Hinterreiter","Opus 168",1966
Swiss,"Hans Hinterreiter","Opus 54 A",1967
Swiss,"Hans Hinterreiter",Untitled,1967
Swiss,"Hans Hinterreiter","Opus 74 B",1971
Swiss,"Hans Hinterreiter","Opus 143 B",1971
