Country,Artist_Name,Artwork_Name,Year
Italian,"Amedeo Modigliani","Portrait of Celso Lagar",1915
Italian,"Amedeo Modigliani","Portrait of Chaim Soutine",1915
Italian,"Amedeo Modigliani","Portrait of Henri Laurens",1915
Italian,"Amedeo Modigliani","Portrait of Henri Laurens",1915
Italian,"Amedeo Modigliani","Portrait of Juan Gris",1915
Italian,"Amedeo Modigliani","Portrait of Moise Kisling",1915
Italian,"Amedeo Modigliani","Portrait of Moise Kisling, ",1915
Italian,"Amedeo Modigliani","Portrait of Picasso",1915
Italian,"Amedeo Modigliani","Portrait of Picasso",1915
Italian,"Amedeo Modigliani","Portrait of Raymond",1915
Italian,"Amedeo Modigliani",Raimondo,1915
Italian,"Amedeo Modigliani","Redhead girl",1915
Italian,"Amedeo Modigliani","Rosa Porprina",1915
Italian,"Amedeo Modigliani","Serving Woman (also known as La Fantesca)",1915
Italian,"Amedeo Modigliani",Teresa,1915
Italian,"Amedeo Modigliani","The Pretty Housewife ",1915
Italian,"Amedeo Modigliani","The Red Head, ",1915
Italian,"Amedeo Modigliani","Woman Seated by a Fireplace",1915
Italian,"Amedeo Modigliani","Woman with Velvet Ribbon (The Black Border)",1915
Italian,"Amedeo Modigliani","Woman's Head",1915
Italian,"Amedeo Modigliani","Woman's Head",1915
Italian,"Amedeo Modigliani","Woman's Head",1915
Italian,"Amedeo Modigliani","Woman's Head (Rosalia), ",1915
Italian,"Amedeo Modigliani","Young Woman in a Small Ruff",1915
Italian,"Amedeo Modigliani","A Blond Wearing Earrings, ",1916
Italian,"Amedeo Modigliani","A woman with white collar",1916
Italian,"Amedeo Modigliani","A young girl ",1916
Italian,"Amedeo Modigliani",Almaisa,1916
Italian,"Amedeo Modigliani","Anna (Hanka) Zabrowska",1916
Italian,"Amedeo Modigliani","Chaim Soutine",1916
Italian,"Amedeo Modigliani","Female nude, ",1916
Italian,"Amedeo Modigliani","Head of a Young Girl",1916
Italian,"Amedeo Modigliani",Lolotte,1916
Italian,"Amedeo Modigliani","Lolotte (Head of a Woman in a Hat), ",1916
Italian,"Amedeo Modigliani","Madame Dorival",1916
Italian,"Amedeo Modigliani","Manuel Humberg Esteve",1916
Italian,"Amedeo Modigliani","Margarita seated",1916
Italian,"Amedeo Modigliani","Max Jacob",1916
Italian,"Amedeo Modigliani","Max Jacob, ",1916
Italian,"Amedeo Modigliani","Monsier Deleu",1916
Italian,"Amedeo Modigliani","Monsieur Lepoutre",1916
Italian,"Amedeo Modigliani","Nude on sofa (Almaisa)",1916
Italian,"Amedeo Modigliani","Paul Guillaume",1916
Italian,"Amedeo Modigliani","Portrait of Beatrice Hastings",1916
Italian,"Amedeo Modigliani","Portrait of Beatrice Hastings",1916
Italian,"Amedeo Modigliani","Portrait of Beatrice Hastings, ",1916
Italian,"Amedeo Modigliani","Portrait of Diego Rivera ",1916
Italian,"Amedeo Modigliani","Portrait of Leopold Zborowski, ",1916
Italian,"Amedeo Modigliani","Portrait of Madame Reynouard",1916
Italian,"Amedeo Modigliani","Portrait of Margarita",1916
Italian,"Amedeo Modigliani","Portrait of Moise Kisling",1916
Italian,"Amedeo Modigliani","Portrait of Monsieur Lepoutre",1916
Italian,"Amedeo Modigliani","Portrait of Oscar Miestchanioff",1916
Italian,"Amedeo Modigliani","Portrait of Paul Guillaume",1916
Italian,"Amedeo Modigliani","Portrait of Pinchus Kremenge",1916
Italian,"Amedeo Modigliani","Portrait of the painter Manuel Humbert ",1916
Italian,"Amedeo Modigliani","Portrait of the Photographer Dilewski",1916
Italian,"Amedeo Modigliani","Reclining nude with Arms Folded under Her Head",1916
Italian,"Amedeo Modigliani","Seated Algerian Almaiisa",1916
Italian,"Amedeo Modigliani","Seated female nude",1916
Italian,"Amedeo Modigliani","The Beautiful Confectioner",1916
Italian,"Amedeo Modigliani","The Servant",1916
Italian,"Amedeo Modigliani",Victoria,1916
Italian,"Amedeo Modigliani","Viking Eggeling",1916
Italian,"Amedeo Modigliani","Young Girl Wearing a Rose",1916
Italian,"Amedeo Modigliani","A girl in yellow dress",1917
Italian,"Amedeo Modigliani","Adrienne (Woman with Bangs)",1917
Italian,"Amedeo Modigliani","Anna (Hanka) Zborowska",1917
Italian,"Amedeo Modigliani","Blonde nude",1917
Italian,"Amedeo Modigliani","Cafe Singer",1917
Italian,"Amedeo Modigliani",Chakoska,1917
Italian,"Amedeo Modigliani","Doctor Devaraigne",1917
Italian,"Amedeo Modigliani","Elena Picard",1917
Italian,"Amedeo Modigliani","Girl in a Green Blouse",1917
