Country,Artist_Name,Artwork_Name,Year
American,Edward Avedisian,Untitled (blue with green circles),1964
American,Edward Avedisian,Small painting ll,1964
American,Edward Avedisian,Small painting l,1964
American,Edward Avedisian,Untitled,1964
American,Edward Avedisian,Untitled 017,1965
American,Edward Avedisian,Untitled 203 (watercolor ball),1965
American,Edward Avedisian,Untitled,1969
American,Edward Avedisian,Untitled,1969
American,Edward Avedisian,Untitled,1969
American,Edward Avedisian,Miss T,1970
American,Edward Avedisian,"Untitled [mauve, purple]",1970
American,Edward Avedisian,Untitled,1970
American,Edward Avedisian,Untitled 033,1970
American,Edward Avedisian,Untitled [yellow and green],1974
American,Edward Avedisian,Untitled [yellows and greens],1975
American,Edward Avedisian,Green,1977
American,Edward Avedisian,Dreaming figure,1978
American,Edward Avedisian,Untitled [triangle and square],1978
American,Edward Avedisian,Untitled,1978
American,Edward Avedisian,Untitled,1978
American,Edward Avedisian,"Untitled [red, blue]",1979
American,Edward Corbett,Untitled,1945
American,Edward Corbett,Untitled #3,1950
American,Edward Corbett,Untitled (Black Painting),1950
American,Edward Corbett,Untitled,1950
American,Edward Corbett,Untitled,1951
American,Edward Corbett,Mt. Holyoke,1956
American,Edward Corbett,Mt. Holyoke #45,1956
American,Edward Corbett,White Provincetown,1959
American,Edward Corbett,November 1963 III,1963
American,Edward Corbett,Washington D.C. December 1964 (#10) I,1964
American,Edward Corbett,"Washington D.C., January 1964 Number 4",1964
American,Edward Corbett,"Washington, D.C., October #8, 1964",1964
American,Edward Corbett,Provincetown Summer 1966 I,1966
American,Edward Corbett,Washington D.C. 1968,1968
American,Edward Corbett,Untitled,1969
American,Edward Corbett,P-T #5,1970
American,Edward Corbett,Washington D.C. #1,1971
American,Edward Hopper,Study of a Standing Woman,1900
American,Edward Hopper,Self-Portrait,1903
American,Edward Hopper,Self-Portrait,1906
American,Edward Hopper,Stairway at 48 rue de Lille Paris,1906
American,Edward Hopper,Railroad Train,1908
American,Edward Hopper,The El Station,1908
American,Edward Hopper,Tramp Steamer,1908
American,Edward Hopper,Valley Of The Seine,1908
American,Edward Hopper,Bistro,1909
American,Edward Hopper,Summer Interior,1909
American,Edward Hopper,American Village,1912
American,Edward Hopper,Gloucester Harbor,1912
American,Edward Hopper,Squam Light,1912
American,Edward Hopper,Queensborough-Bridge,1913
American,Edward Hopper,Road in Maine,1914
American,Edward Hopper,The Monhegan Boat,1918
American,Edward Hopper,Night on the El Train ,1918
American,Edward Hopper,American Landscape ,1920
American,Edward Hopper,Les Deux Pigeons ,1920
American,Edward Hopper,Train and Bathers ,1920
American,Edward Hopper,Evening Wind,1921
American,Edward Hopper,Girl at a Sewing Machine,1921
American,Edward Hopper,Night Shadows,1921
American,Edward Hopper,House Tops ,1921
American,Edward Hopper,East Side Interior,1922
American,Edward Hopper,New York Restaurant,1922
American,Edward Hopper,The Cat Boat,1922
American,Edward Hopper,Cat Boat ,1922
American,Edward Hopper,The Railroad ,1922
American,Edward Hopper,Apartment Houses,1923
American,Edward Hopper,"Deck of a Beam Trawler, Gloucester",1923
American,Edward Hopper,"Houses of Squam Light, Gloucester",1923
American,Edward Hopper,The Mansard Roof,1923
American,Edward Hopper,Gloucester Mansion,1924
American,Edward Hopper,"House at the Fort, Gloucester",1924
American,Edward Hopper,"New York Pavements,",1924
American,Edward Hopper,Rocks at the Fort Gloucester,1924
American,Edward Hopper,Adobe Houses,1925
American,Edward Hopper,"Adobes and Shed, New Mexico",1925
American,Edward Hopper,D. & R. G. Locomotive,1925
American,Edward Hopper,House by the Railroad,1925
American,Edward Hopper,The Bootleggers,1925
American,Edward Hopper,Davis House,1926
American,Edward Hopper,Eleven A.M.,1926
American,Edward Hopper,Railroad Crossing,1926
American,Edward Hopper,Sunday,1926
American,Edward Hopper,Automat,1927
American,Edward Hopper,"Coast Guard Station, Two Lights, Maine",1927
American,Edward Hopper,Drug Store,1927
American,Edward Hopper,Light at Two lights,1927
American,Edward Hopper,"Lighthouse and Buildings, Portland Head, Cape Elizabeth, Maine",1927
American,Edward Hopper,Lighthouse HIll,1927
American,Edward Hopper,The City,1927
American,Edward Hopper,Two on the Aisle,1927
American,Edward Hopper,"House of the Foghorn, I ",1927
American,Edward Hopper,Adam's House,1928
American,Edward Hopper,Night Windows,1928
American,Edward Hopper,Manhattan Bridge Loop,1928
American,Edward Hopper,From Williamsburg Bridge,1928
American,Edward Hopper,Baptistry of St. John's,1929
American,Edward Hopper,Chop Suey,1929
American,Edward Hopper,Lighthouse at Two Lights,1929
American,Edward Hopper,Railroad Sunset,1929
American,Edward Hopper,"Barn and Silo, Vermont ",1929
American,Edward Hopper,"Folly Beach, Charleston, South Carolina ",1929
American,Edward Hopper,Burly Cobb Hen Coop and Barn,1930
American,Edward Hopper,Corn Hill,1930
American,Edward Hopper,Early Sunday Morning,1930
American,Edward Hopper,South Truro Church,1930
American,Edward Hopper,Tables for Ladies,1930
American,Edward Hopper,Freight Car at Truro,1931
American,Edward Hopper,Hotel room,1931
American,Edward Hopper,"New York, New Haven and Hartford",1931
American,Edward Hopper,The Barber Shop,1931
American,Edward Hopper,The Camel's Hump,1931
American,Edward Hopper,City Roofs,1932
American,Edward Hopper,Room in Brooklyn ,1932
American,Edward Hopper,Room in Brooklyn,1932
American,Edward Hopper,Ryders House,1933
American,Edward Hopper,"Sun on Prospect Street (Gloucester, Massachusetts)",1934
American,Edward Hopper,House At Dusk,1935
American,Edward Hopper,Shakespeare at Dusk,1935
American,Edward Hopper,Cape Cod Afternoon,1936
American,Edward Hopper,Jo Painting,1936
American,Edward Hopper,The Circle Theatre,1936
American,Edward Hopper,Five A.M.,1937
American,Edward Hopper,Sheridan Theatre,1937
American,Edward Hopper,White River at Sharon,1937
American,Edward Hopper,"First Branch of the White River, Vermont",1938
American,Edward Hopper,Bridle Path,1939
American,Edward Hopper,Cape Cod Evening,1939
American,Edward Hopper,Ground Swell,1939
American,Edward Hopper,New York Movie,1939
American,Edward Hopper,Gas,1940
American,Edward Hopper,Room in New York,1940
American,Edward Hopper,Office at Night,1940
American,Edward Hopper,The Lee Shore,1941
American,Edward Hopper,Nighthawks,1942
American,Edward Hopper,Hotel Lobby,1943
American,Edward Hopper,Saltillo Mansion,1943
American,Edward Hopper,August in the City,1945
American,Edward Hopper,Rooms for Tourists,1945
American,Edward Hopper,Jo In Wyoming,1946
American,Edward Hopper,Church of San Esteban ,1946
American,Edward Hopper,Pennsylvania coal town,1947
American,Edward Hopper,Summer Evening,1947
American,Edward Hopper,Seven A.M.,1948
American,Edward Hopper,High Noon,1949
American,Edward Hopper,Cape Cod Morning,1950
American,Edward Hopper,Summer in the City,1950
American,Edward Hopper,Rooms By The Sea,1951
American,Edward Hopper,Hotel By A Railroad,1952
American,Edward Hopper,Morning Sun,1952
American,Edward Hopper,Office in a Small City,1953
American,Edward Hopper,Carolina Morning,1955
American,Edward Hopper,Sunlight on Brownstones,1956
American,Edward Hopper,Western Motel,1957
American,Edward Hopper,People In The Sun,1960
American,Edward Hopper,Second Story Sunlight,1960
American,Edward Hopper,Woman in the Sun,1961
American,Edward Hopper,New York Office,1962
American,Edward Hopper,Intermission (also known as Intermedio),1963
American,Edward Hopper,Sun in an Empty Room,1963
American,Edward Hopper,Chair Car,1965
American,Edward Hopper,Two Comedians,1965
American,Edward Ruscha,Sweetwater,1959
American,Edward Ruscha,Dublin,1960
American,Edward Ruscha,Honk,1962
American,Edward Ruscha,Large Trademark With Eight Spotlights,1962
American,Edward Ruscha,Actual Size ,1962
American,Edward Ruscha,Gas ,1962
American,Edward Ruscha,Standard Study # 3,1963
American,Edward Ruscha,"Norms, La Cienaga on Fire ",1964
American,Edward Ruscha,Standard Station ,1966
American,Edward Ruscha,Lisp,1968
American,Edward Ruscha,Hollywood,1969
American,Edward Ruscha,Dance?,1973
American,Edward Ruscha,I Plead Insanity Because I'm Just Crazy About That Girl,1976
American,Edward Ruscha,Smells Like Back of Old Hot Radio,1976
American,Edward Ruscha,Hollywood Tantrum,1979
American,Edward Ruscha,"Hi, Honey",1981
American,Edward Ruscha,OK (State I) ,1990
American,Edward Weston,Nude,1925
American,Edward Weston,Nautilus,1927
American,Edward Weston,Shell,1927
American,Edward Weston,Shell,1927
American,Edward Weston,Onion Halved,1930
American,Edward Weston,Pepper No. 30,1930
American,Edward Weston,Cabbage Leaf,1931
American,Edward Weston,Shell and Rocks Arrangement,1931
American,Edward Weston,"Sand Dunes, Oceano",1934
American,Edward Weston,"Nude on Sand, Oceano",1935
American,Edward Weston,"Dunes, Oceano",1936
American,Edward Weston,"White Dunes, Oceano",1936
American,Edward Weston,"Charis, Lake Ediza, California",1937
American,Edward Weston,Tomato Field,1937
American,Edward Weston,Mushroom,1940
American,Edward Weston,"Garden Chair, Autumn",1941
American,Edward Weston,Civilian Defence,1942
American,Edwin Austin Abbey,Fair Is My Love,1900
American,Edwin Austin Abbey,Who is Sylvia?,1900
American,Edwin Austin Abbey,Anne Hutchinson on Trial,1901
American,Edwin Dickinson,The Book,1911
American,Edwin Dickinson,"A Cup, A Bowl, A Chianti Bottle ",1911
American,Edwin Dickinson,Apple ,1911
American,Edwin Dickinson,Self-Portrait in a Fur Hat,1914
American,Edwin Dickinson,"Studio Still Life, Provincetown",1914
American,Edwin Dickinson,Imaginary Paris Studio ,1916
American,Edwin Dickinson,An Anniversary,1921
American,Edwin Dickinson,The Cello Player,1926
American,Edwin Dickinson,Barbara Brown ,1926
American,Edwin Dickinson,Frances Foley,1927
American,Edwin Dickinson,Helen Souza,1929
American,Edwin Dickinson,"Cottage Porch, Peaked Hill ",1932
American,Edwin Dickinson,"Locusts Woods and Grass, Truro",1934
American,Edwin Dickinson,Laboratory Beach,1935
American,Edwin Dickinson,Composition with Still Life ,1937
American,Edwin Dickinson,"Nude Figure, Marie",1939
American,Edwin Dickinson,View of Great Island ,1940
American,Edwin Dickinson,Self-Portrait in Uniform,1942
American,Edwin Dickinson,Self-Portrait in Gray Shirt,1943
American,Edwin Dickinson,"Cove, Wellfleet",1946
American,Edwin Dickinson,Studio Wellfleet,1947
American,Edwin Dickinson,SANDRA ,1947
American,Edwin Dickinson,Ruin at Daphne,1953
American,Edwin Dickinson,Self Portrait ,1954
American,Elaine de Kooning,Self-Portrait ,1946
American,Elaine de Kooning,Home,1953
American,Elaine de Kooning,Fairfield Porter #1,1954
American,Elaine de Kooning,Al Lazar (Man in a Hotel Room) ,1954
American,Elaine de Kooning,Harold Rosenberg ,1956
American,Elaine de Kooning,Thomas B. Hess  ,1956
American,Elaine de Kooning,Standing Bull,1957
American,Elaine de Kooning,Sunday Afternoon ,1957
American,Elaine de Kooning,Abstraction (Standing Bull),1958
American,Elaine de Kooning,Untitled,1958
American,Elaine de Kooning,Charging Bull No. 7,1959
American,Elaine de Kooning,Portrait of Jack Greenbaum,1959
American,Elaine de Kooning,Bull/Matador,1960
American,Elaine de Kooning,Untitled (Collage),1960
American,Elaine de Kooning,John F. Kennedy ,1962
American,Elaine de Kooning,John F. Kennedy,1963
American,Elaine de Kooning,John F. Kennedy,1963
American,Elaine de Kooning,Spring,1965
American,Elaine de Kooning,Untitled,1965
American,Elaine de Kooning,Abstract,1970
American,Elaine de Kooning,Italian Summer #28,1970
American,Elaine de Kooning,Untitled (Bull),1973
American,Elaine de Kooning,Bacchus #3,1978
American,Elaine de Kooning,Bacchus #69 (purple and green),1982
American,Elaine de Kooning,Pele No. 1,1982
American,Elaine de Kooning,Bacchus,1983
American,Elaine de Kooning,Untitled,1984
American,Elaine de Kooning,Untitled,1984
American,Elaine de Kooning,Torchlight Cave Drawing I,1985
American,Elaine de Kooning,Torchlight Cave Drawing V,1985
American,Elaine de Kooning,Cave 126,1986
American,Elaine de Kooning,Magic Wall,1986
American,Elaine de Kooning,Glass Wall,1987
American,Elliott Erwitt,New York City,1953
American,Elliott Erwitt,"Colorado, USA",1955
American,Elliott Erwitt,"San Miguel de Allende, Mexico",1957
American,Elliott Erwitt,"Budapest, Hungary",1964
American,Elliott Erwitt,"Brighton, England",1966
American,Elliott Erwitt,New Jersey,1966
American,Elliott Erwitt,"Bratsk, Siberia",1967
American,Elliott Erwitt,Florida Keys,1968
American,Elliott Erwitt,"Kent, England",1968
American,Elliott Erwitt,"Chateau de Versailles, Yvelines",1975
American,Elliott Erwitt,"Dance School, New York",1977
American,Elliott Erwitt,"East Hampton, New York",1981
American,Elliott Erwitt,"East Hampton, New York",1983
American,Elliott Erwitt,"Macy's Thanksgiving Day Parade, NYC",1988
American,Elliott Erwitt,"The Metropolitan Museum of Art, NYC",1988
American,Elliott Erwitt,Paris,1989
American,Elliott Erwitt,"Birmingham, United Kingdom",1991
American,Elliott Erwitt,"British Museum, London",1995
American,Elliott Erwitt,"Museo del Prado, Madrid",1995
American,Ellsworth Kelly,"Awnings, Avenue Matignon",1950
American,Ellsworth Kelly,Relief with Blue ,1950
American,Ellsworth Kelly,Colors for a Large Wall,1951
American,Ellsworth Kelly,Seine,1951
American,Ellsworth Kelly,Spectrum Colors Arranged by Chance II,1951
American,Ellsworth Kelly,The Meschers,1951
American,Ellsworth Kelly,Cite,1951
American,Ellsworth Kelly,Circle Form ,1951
American,Ellsworth Kelly,Horizontal Line ,1951
American,Ellsworth Kelly,Mandorla Form ,1951
American,Ellsworth Kelly,Spectrum Colors Arranged by Chance VI,1951
American,Ellsworth Kelly,Square Form,1951
American,Ellsworth Kelly,Study for White Plaque. Bridge Arch and Reflection,1951
American,Ellsworth Kelly,Triangle Form,1951
American,Ellsworth Kelly,Black ,1951
American,Ellsworth Kelly,Black and White from the series Line Form Color ,1951
American,Ellsworth Kelly,Blue and Red ,1951
American,Ellsworth Kelly,Blue from the series Line Form Color ,1951
American,Ellsworth Kelly,Green ,1951
American,Ellsworth Kelly,Horizontal Band ,1951
American,Ellsworth Kelly,Nine Colors ,1951
American,Ellsworth Kelly,Rectangle from the series Line Form Color ,1951
American,Ellsworth Kelly,Red and Yellow ,1951
American,Ellsworth Kelly,"Red, Blue, Yellow ",1951
American,Ellsworth Kelly,"Red, Yellow, Blue ",1951
American,Ellsworth Kelly,Vertical Band  ,1951
American,Ellsworth Kelly,Vertical Line from the series Line Form Color ,1951
American,Ellsworth Kelly,Vertical Lines from the series Line Form Color ,1951
American,Ellsworth Kelly,White ,1951
American,Ellsworth Kelly,White and Black ,1951
American,Ellsworth Kelly,Yellow and Blue ,1951
American,Ellsworth Kelly,Yellow from the series Line Form Color ,1951
American,Ellsworth Kelly,Diagonal Lines ,1951
American,Ellsworth Kelly,Black and Yellow from the series Line Form Color ,1951
American,Ellsworth Kelly,Black on Black ,1951
American,Ellsworth Kelly,"Black, Brown, White ",1951
American,Ellsworth Kelly,Blue and Red from the series Line Form Color ,1951
American,Ellsworth Kelly,Blue and White ,1951
American,Ellsworth Kelly,Circle Line ,1951
American,Ellsworth Kelly,Curve ,1951
American,Ellsworth Kelly,Diagonal ,1951
American,Ellsworth Kelly,Green Curves from the series Line Form Color ,1951
American,Ellsworth Kelly,Grid Lines from the series Line Form Color ,1951
American,Ellsworth Kelly,Horizontal and Vertical Lines,1951
American,Ellsworth Kelly,Pink and Orange from the series Line Form Color ,1951
American,Ellsworth Kelly,Purple and Orange from the series Line Form Color ,1951
American,Ellsworth Kelly,Red and Blue from the series Line Form Color ,1951
American,Ellsworth Kelly,White on White,1951
American,Ellsworth Kelly,Boats in Sanary Harbor,1952
American,Ellsworth Kelly,Dominican,1952
American,Ellsworth Kelly,Red Yellow Blue White,1952
American,Ellsworth Kelly,Study for Tiger,1952
American,Ellsworth Kelly,Dominican ,1952
American,Ellsworth Kelly,Red and White ,1952
American,Ellsworth Kelly,White and Black ,1952
American,Ellsworth Kelly,Train Landscape,1953
American,Ellsworth Kelly,Study for Black Ripe ,1954
American,Ellsworth Kelly,Black Ripe,1955
American,Ellsworth Kelly,Study for Rebound,1955
American,Ellsworth Kelly,Study for Rebound ,1955
American,Ellsworth Kelly,White Plaque. Bridge Arch and Reflection,1955
American,Ellsworth Kelly,Black Forms,1955
American,Ellsworth Kelly,Brown and White,1956
American,Ellsworth Kelly,Sculpture for a Large Wall ,1957
American,Ellsworth Kelly,Untitled,1957
American,Ellsworth Kelly,Untitled,1957
American,Ellsworth Kelly,Broadway,1958
American,Ellsworth Kelly,Study for White Sculpture ,1958
American,Ellsworth Kelly,Untitled,1958
American,Ellsworth Kelly,Running White ,1959
American,Ellsworth Kelly,Two Whites ,1959
American,Ellsworth Kelly,Green Form,1959
American,Ellsworth Kelly,High Yellow,1960
American,Ellsworth Kelly,Blue on White,1961
American,Ellsworth Kelly,Brooklyn Bridge VII ,1962
American,Ellsworth Kelly,Blue Form on Yellow,1962
American,Ellsworth Kelly,Untitled,1962
American,Ellsworth Kelly,Red Blue Green,1963
American,Ellsworth Kelly,Black over Blue,1963
American,Ellsworth Kelly,White Black,1964
American,Ellsworth Kelly,Red/Blue (from Ten Works by Ten Painters),1964
American,Ellsworth Kelly,Black from Suite of Twenty-Seven Color Lithographs ,1964
American,Ellsworth Kelly,Blue and Orange from Suite of Twenty-Seven Color Lithographs ,1964
American,Ellsworth Kelly,Red-Orange from the Suite of Twenty-Seven Color Lithographs ,1964
American,Ellsworth Kelly,Yellow over Dark Blue,1965
American,Ellsworth Kelly,Blue and Yellow and Red-Orange,1965
American,Ellsworth Kelly,Red over Yellow,1965
American,Ellsworth Kelly,Blue and Orange,1965
American,Ellsworth Kelly,Red over Yellow from Suite of Twenty-Seven Color Lithographs ,1965
American,Ellsworth Kelly,Blue Green Yellow Orange Red,1966
American,Ellsworth Kelly,Red Yellow Blue III,1966
American,Ellsworth Kelly,Spectrum IV,1967
American,Ellsworth Kelly,Spectrum III,1967
American,Ellsworth Kelly,Red Orange White Green Blue,1968
American,Ellsworth Kelly,Green Blue ,1968
American,Ellsworth Kelly,Yellow Orange ,1968
American,Ellsworth Kelly,Spectrum V,1969
American,Ellsworth Kelly,Red-Orange over Black,1970
American,Ellsworth Kelly,Black-Green from the Series of Ten Lithographs ,1970
American,Ellsworth Kelly,Four Panels,1971
American,Ellsworth Kelly,Blue-Green-Black-Red,1971
American,Ellsworth Kelly,Untitled,1973
American,Ellsworth Kelly,Spectrum,1973
American,Ellsworth Kelly,White Curve,1974
American,Ellsworth Kelly,Grape Leaves II,1974
American,Ellsworth Kelly,Second Curve series: Gray Variation,1975
American,Ellsworth Kelly,"Black Variation IV, from Second Curve series",1975
American,Ellsworth Kelly,Colored Paper Image V (Blue Curves) from Colored Paper Images ,1976
American,Ellsworth Kelly,White Curve VII ,1976
American,Ellsworth Kelly,Colored Paper Image XVIII (Green Square with Grey) ,1976
American,Ellsworth Kelly,"Colored Paper Images I, from the series Colored Paper Images ",1976
American,Ellsworth Kelly,"Colored paper images II, State ",1976
American,Ellsworth Kelly,Colored paper images III ,1976
American,Ellsworth Kelly,Nine Squares,1977
American,Ellsworth Kelly,Curve in Relief III (EK561),1978
American,Ellsworth Kelly,Saint Martin Landscape,1979
American,Ellsworth Kelly,Diagonal with Curve IX ,1979
American,Ellsworth Kelly,18 Colors (Cincinnati),1982
American,Ellsworth Kelly,Autumn (Red Curve) ,1984
American,Ellsworth Kelly,Curve XXXVI ,1984
American,Ellsworth Kelly,Spring (Yellow Curve) ,1984
American,Ellsworth Kelly,Summer (Blue Curve) ,1984
American,Ellsworth Kelly,Winter (Black Curve),1984
American,Ellsworth Kelly,"Three Panels: Orange, Dark Gray, Green",1986
American,Ellsworth Kelly,"Three Panels. Orange, Dark Gray, Green",1986
American,Ellsworth Kelly,Creueta del Coll,1987
American,Ellsworth Kelly,White Black,1988
American,Ellsworth Kelly,Blue Yellow Red,1990
American,Ellsworth Kelly,EK-Spectrum I (G. 1434),1990
American,Ellsworth Kelly,Orange Relief with Green,1991
American,Ellsworth Kelly,Red-Orange Panel with Curve ,1993
American,Elmer Bischoff,Three Figures,1946
American,Elmer Bischoff,Untitled,1946
American,Elmer Bischoff,The River,1953
American,Elmer Bischoff,Green Bathtub,1954
American,Elmer Bischoff,Orange Sweater,1955
American,Elmer Bischoff,Self-Portrait,1955
American,Elmer Bischoff,Europa,1957
American,Elmer Bischoff,Figure in Landscape,1957
American,Elmer Bischoff,Houses and Hills,1957
American,Elmer Bischoff,Two Figures at the Seashore,1957
American,Elmer Bischoff,Man and Lavender Sky,1958
American,Elmer Bischoff,Bay,1960
American,Elmer Bischoff,Girl Reclining,1960
American,Elmer Bischoff,Two Bathers,1960
American,Elmer Bischoff,Girl with mirror,1961
American,Elmer Bischoff,Group of Houses,1961
American,Elmer Bischoff,Girl Getting Haircut,1962
American,Elmer Bischoff,Girl Looking in Mirror,1962
American,Elmer Bischoff,Blue Clouds,1963
American,Elmer Bischoff,Figure with White Lake,1964
American,Elmer Bischoff,Adam and Eve,1966
American,Elmer Bischoff,Boats,1967
American,Elmer Bischoff,Yellow Sky,1967
American,Elmer Bischoff,Buildings,1969
American,Elmer Bischoff,Glass Chandelier,1969
American,Elmer Bischoff,Green Lampshade,1969
American,Elmer Bischoff,Yellow Lampshade,1969
American,Elmer Bischoff,#59,1981
American,Elmer Bischoff,#70,1983
American,Emil Carlsen,Still Life with Teapot,1900
American,Emil Carlsen,October Summer,1904
American,Emil Carlsen,Spring Landscape,1904
American,Emil Carlsen,Still Life with a Brass Kettle,1904
American,Emil Carlsen,Study in Grey,1906
American,Emil Carlsen,Moonlit Seascape,1909
American,Emil Carlsen,The South Strand,1909
American,Emil Carlsen,Venice,1909
American,Emil Carlsen,Brass Kettle with Porcelain Coffee Pot,1910
American,Emil Carlsen,Spring Landscape,1910
American,Emil Carlsen,Wood Interior,1910
American,Emil Carlsen,Open Sea,1912
American,Emil Carlsen,The Sky and the Ocean,1913
American,Emil Carlsen,"Bald Head Cliff, York, Maine",1915
American,Emil Carlsen,Landscape,1919
American,Emil Carlsen,Connecticut Hillside,1920
American,Emil Carlsen,The Picture from Thibet ,1920
American,Emil Carlsen,The French Fan,1922
American,Emil Carlsen,Moonlight,1928
American,Emil Carlsen,Windmill,1929
American,Enrico Donati,Decalcomania,1940
American,Enrico Donati,Le philtre II,1943
American,Enrico Donati,St. Elmo's Fire,1944
American,Enrico Donati,Archimboldo,1945
American,Enrico Donati,Corte d'Appello,1945
American,Enrico Donati,L'oeil de nuit,1945
American,Enrico Donati,Roi d'eclair,1945
American,Enrico Donati,Chantecler,1946
American,Enrico Donati,Decalcomania,1946
American,Enrico Donati,Evil Eye,1946
American,Enrico Donati,Fist,1946
American,Enrico Donati,Untitled,1946
American,Enrico Donati,Decalcomania,1947
American,Enrico Donati,Multiplication par Kariokynese,1948
American,Enrico Donati,The Study of Dynamisme et Cinetisme,1948
American,Enrico Donati,Time Exposure,1957
American,Enrico Donati,Gudea Priest of Akkad,1958
American,Eric Fischl,Girl on a Drawing Table,1978
American,Eric Fischl,Self Portrait,1980
American,Eric Fischl,Barbecue,1982
American,Eric Fischl,New House,1982
American,Eric Fischl,The Sheer Weight of History,1982
American,Eric Fischl,Untitled,1982
American,Eric Fischl,A Visit to - A Visit from the Island,1983
American,Eric Fischl,Best Western Study,1983
American,Eric Fischl,Birthday Boy,1983
American,Eric Fischl,Master Bedroom,1983
American,Eric Fischl,Daddy's Girl,1984
American,Eric Fischl,Portrait of the Artist as an Old Man,1984
American,Eric Fischl,Bayonne,1985
American,Eric Fischl,Catboy,1986
American,Eric Fischl,Growing Up in the Company of Women II,1986
American,Eric Fischl,Scarsdale,1986
American,Eric Fischl,Birth of Love (2nd Version),1987
American,Eric Fischl,Girl with Doll,1987
American,Eric Fischl,Growing up in the Company of Women III,1987
American,Eric Fischl,The Life of Pigeons,1987
American,Eric Fischl,Truman Capote in Hollywod,1987
American,Eric Fischl,Untitled,1987
American,Eric Fischl,The Begining of the End,1988
American,Eric Fischl,The Start of a Fairy Tale,1988
American,Eric Fischl,By the River,1989
American,Eric Fischl,Holy Man,1989
American,Eric Fischl,On the Stairs of the Temple,1989
American,Eric Fischl,Portrait of an Artist as a Woman,1989
American,Eric Fischl,Dancer,1990
American,Eric Fischl,Kowdoolie,1990
American,Eric Fischl,The Empress of Sorrow,1992
American,Eric Fischl,"The Travel of Romance, Scene I",1994
American,Eric Fischl,"The Travel of Romance, Scene II",1994
American,Eric Fischl,"The Travel of Romance, Scene IV",1994
American,Eric Fischl,Beata Ludovica,1996
American,Eric Fischl,So She Moved into the Light,1997
American,Eric Fischl,Fred,1998
American,Eric Fischl,Untitled,1998
American,Eric Fischl,"The Bed, the Chair, the Sitter",1999
American,Esteban Vicente,Portrait of his sister Sagrario,1925
American,Esteban Vicente,Still Life with Le Crapouillot ,1925
American,Esteban Vicente,Paisaje con sombrilla roja ,1931
American,Esteban Vicente,Copla,1951
American,Esteban Vicente,Number 6,1956
American,Esteban Vicente,Untitled,1958
American,Esteban Vicente,Balada,1959
American,Esteban Vicente,Untitled,1959
American,Esteban Vicente,"Blue, Red, Black, and White",1961
American,Esteban Vicente,Comstock,1962
American,Esteban Vicente,"Orange, Red, Black",1962
American,Esteban Vicente,"Collage with Yellow, Blue and Orange",1963
American,Esteban Vicente,Away,1964
American,Esteban Vicente,Number 2,1967
American,Esteban Vicente,Untitled,1967
American,Esteban Vicente,Kalani Hawaii,1969
American,Esteban Vicente,Faraway,1970
American,Esteban Vicente,Afternoon,1971
American,Esteban Vicente,Red Field,1972
American,Esteban Vicente,Silver Light,1975
American,Esteban Vicente,One Day,1976
American,Esteban Vicente,Untitled,1977
American,Esteban Vicente,Untitled,1978
American,Esteban Vicente,Untitled,1980
American,Esteban Vicente,Untitled,1980
American,Esteban Vicente,Untitled,1982
American,Esteban Vicente,Zarzuela,1982
American,Esteban Vicente,Numero 10,1983
American,Esteban Vicente,Harriet,1984
American,Esteban Vicente,The Garden,1984
American,Esteban Vicente,Untitled,1985
American,Esteban Vicente,Untitled,1985
American,Esteban Vicente,Untitled,1986
American,Esteban Vicente,Diptych,1987
American,Esteban Vicente,Untitled,1988
American,Esteban Vicente,Untitled,1990
American,Esteban Vicente,Vision,1991
American,Esteban Vicente,Azul,1994
American,Esteban Vicente,Canto II,1995
American,Esteban Vicente,Divertimento,1995
American,Esteban Vicente,Divertimento,1995
American,Esteban Vicente,Ritmico,1995
American,Esteban Vicente,Red Across,1996
American,Esteban Vicente,Untitled,1996
American,Esteban Vicente,Composition,1997
American,Esteban Vicente,Divertimento,1997
American,Esteban Vicente,Primavera,1997
American,Esteban Vicente,Untitled #8,1997
American,Esteban Vicente,Untitled,1998
American,Esteban Vicente,Antes de la cosecha,1999
American,Eva Hesse,Untitled,1960
American,Eva Hesse,Untitled,1960
American,Eva Hesse,Untitled,1960
American,Eva Hesse,Spectres,1960
American,Eva Hesse,Untitled ,1960
American,Eva Hesse,Untitled ,1961
American,Eva Hesse,Untitled,1964
American,Eva Hesse,Tomorrow's Apples (5 in White),1965
American,Eva Hesse,Untitled,1965
American,Eva Hesse,Untitled,1965
American,Eva Hesse,"Ingeminate, November ",1965
American,Eva Hesse,Legs of a Walking Ball,1965
American,Eva Hesse,Ringaround Arosie ,1965
American,Eva Hesse,Study for or after Legs of a Walking Ball ,1965
American,Eva Hesse,Untitled,1965
American,Eva Hesse,Hang Up,1966
American,Eva Hesse,Untitled,1966
American,Eva Hesse,Untitled,1966
American,Eva Hesse,Hang Up ,1966
American,Eva Hesse,Metronomic Irregularity II,1966
American,Eva Hesse,Untitled or Not Yet,1966
American,Eva Hesse,Addendum,1967
American,Eva Hesse,Untitled,1967
American,Eva Hesse,Repetition Nineteen I,1967
American,Eva Hesse,Repetition Nineteen III,1968
American,Eva Hesse,Accession II,1968
American,Eva Hesse,Aught,1968
American,Eva Hesse,Contingent,1968
American,Eva Hesse,Untitled,1968
American,Eva Hesse,Expanded Expansion,1969
