"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Sikkim",4,1994,2,26,"RAKDONG TENTEK",79.29,54.54,"ST",6556,1955,9,1,"Male","SSP",2835,"MINGMA TSH. SHERPA",37.61,"PHUCHUNG BHUTIA","INC","M",NA
"Sikkim",4,1994,2,27,"MARTAM",81.3,49.97,"ST",7273,1308,5,1,"Male","SSP",2955,"DORJEE TSH. LEPCHA",22.12,"SAMTEN TSH. BHUTIA","SDF","M",NA
"Sikkim",4,1994,2,28,"RUMTEK",78.58,43.87,"ST",8511,965,6,1,"Male","SSP",2934,"MENLOM LEPCHA",14.43,"KARMA TEMPO NAMGYAL GYALTSEN","SDF","M",NA
"Sikkim",4,1994,2,29,"ASSAM-LINGJEY",82.93,31.68,"ST",5992,186,7,1,"Male","SSP",1574,"TSETEN TASHI",3.74,"NAMGEY BHUTIA","SDF","M",NA
"Sikkim",4,1994,2,30,"RANKA",79.8,37.56,"ST",7340,18,8,1,"Female","SSP",2200,"RINZING ONGMU",0.31,"TSETEN LEPCHA","SDF","M",NA
"Sikkim",4,1994,2,31,"GANGTOK",71.02,39.55,"General",9960,728,12,1,"Male","SSP",2798,"NARENDRA KR. PRADHAN",10.29,"DILLI PD. DHUNGEL","INC","M",NA
"Sikkim",4,1994,2,32,"SANGHA",52.79,47.08,"General",3086,124,6,1,"Male","INC",767,"NAMKHAGYALTSEN LAMA",7.61,"PALDEN LAMA","SDF","M",NA
"Sikkim",5,1999,2,1,"YOKSAM",80.02,52.8,"General",7668,1491,4,1,"Female","SDF",3240,"KALAWATI SUBBA",24.3,"MANGALBIR SUBBA","SSP","M",NA
"Sikkim",5,1999,2,2,"TASHIDING",83.26,54.72,"ST",6014,592,3,1,"Male","SDF",2740,"THUTOP BHUTIA",11.82,"SONAM DADUL KAZI","SSP","M",NA
"Sikkim",5,1999,2,3,"GEYZING",80.27,54.57,"General",7571,812,3,1,"Male","SDF",3316,"SHER BAHADUR SUBEDI",13.36,"PUSPAK RAM SUBBA","SSP","M",NA
"Sikkim",5,1999,2,4,"DENTAM",85.64,52.41,"General",6934,476,3,1,"Male","SDF",3112,"NARENDRA KUMAR SUBBA",8.02,"PADAM LALL GURUNG","SSP","M",NA
"Sikkim",5,1999,2,5,"BARMIOK",79.82,45.75,"General",6443,333,3,1,"Male","SDF",2353,"TULSHI PD. PRADHAN",6.47,"BIRENDRA SUBBA","SSP","M",NA
"Sikkim",5,1999,2,6,"RINCHENPONG",80.86,61.44,"ST",7326,1639,3,1,"Male","SDF",3640,"ONGDEN TSHERING LEPCHA",27.67,"PEMA KINZANG BHUTIA","SSP","M",NA
