"State_name","Year","PC_no","PC_name","PC_type","Electors"
"Uttar_Pradesh",1999,14,"Shahjahanpur","GEN",1130852
"Uttar_Pradesh",1999,15,"Kheri","GEN",1260158
"Uttar_Pradesh",1999,16,"Shahabad","GEN",1128503
"Uttar_Pradesh",1999,17,"Sitapur","GEN",1113415
"Uttar_Pradesh",1999,18,"Misrikh","SC",1089677
"Uttar_Pradesh",1999,19,"Hardoi","SC",1083894
"Uttar_Pradesh",1999,20,"Lucknow","GEN",1552441
"Uttar_Pradesh",1999,21,"Mohanlalganj","SC",1149478
"Uttar_Pradesh",1999,22,"Unnao","GEN",1201204
"Uttar_Pradesh",1999,23,"Rae Bareli","GEN",1174548
"Uttar_Pradesh",1999,24,"Pratapgarh","GEN",1189143
"Uttar_Pradesh",1999,25,"Amethi","GEN",1110623
"Uttar_Pradesh",1999,26,"Sultanpur","GEN",1220728
"Uttar_Pradesh",1999,27,"Akbarpur","SC",1230232
"Uttar_Pradesh",1999,28,"Faizabad","GEN",1228752
"Uttar_Pradesh",1999,29,"Bara Banki","SC",1089797
"Uttar_Pradesh",1999,30,"Kaiserganj","GEN",1116997
"Uttar_Pradesh",1999,31,"Bahraich","GEN",1226445
"Uttar_Pradesh",1999,32,"Balrampur","GEN",1164886
"Uttar_Pradesh",1999,33,"Gonda","GEN",1159190
"Uttar_Pradesh",1999,34,"Basti","SC",1181116
"Uttar_Pradesh",1999,35,"Domariaganj","GEN",1146572
"Uttar_Pradesh",1999,36,"Khalilabad","GEN",1215811
"Uttar_Pradesh",1999,37,"Bansgaon","SC",1279729
"Uttar_Pradesh",1999,38,"Gorakhpur","GEN",1261260
"Uttar_Pradesh",1999,39,"Maharajganj","GEN",1129627
"Uttar_Pradesh",1999,40,"Padrauna","GEN",1210405
"Uttar_Pradesh",1999,41,"Deoria","GEN",1275208
"Uttar_Pradesh",1999,42,"Salempur","GEN",1265863
"Uttar_Pradesh",1999,43,"Ballia","GEN",1287826
"Uttar_Pradesh",1999,44,"Ghosi","GEN",1216056
"Uttar_Pradesh",1999,45,"Azamgarh","GEN",1215261
"Uttar_Pradesh",1999,46,"Lalganj","SC",1313973
"Uttar_Pradesh",1999,47,"Machhlishahr","GEN",1263202
"Uttar_Pradesh",1999,48,"Jaunpur","GEN",1274445
"Uttar_Pradesh",1999,49,"Saidpur","SC",1309952
"Uttar_Pradesh",1999,50,"Ghazipur","GEN",1300013
"Uttar_Pradesh",1999,51,"Chandauli","GEN",1340398
"Uttar_Pradesh",1999,52,"Varanasi","GEN",1407844
"Uttar_Pradesh",1999,53,"Robertsganj","SC",1443487
"Uttar_Pradesh",1999,54,"Mirzapur","GEN",1356017
"Uttar_Pradesh",1999,55,"Phulpur","GEN",1183537
"Uttar_Pradesh",1999,56,"Allahabad","GEN",1410588
"Uttar_Pradesh",1999,57,"Chail","SC",1310550
"Uttar_Pradesh",1999,58,"Fatehpur","GEN",1171111
"Uttar_Pradesh",1999,59,"Banda","GEN",1158052
"Uttar_Pradesh",1999,60,"Hamirpur","GEN",1057352
"Uttar_Pradesh",1999,61,"Jhansi","GEN",1319184
"Uttar_Pradesh",1999,62,"Jalaun","SC",1164371
"Uttar_Pradesh",1999,63,"Ghatampur","SC",1112727
"Uttar_Pradesh",1999,64,"Bilhaur","GEN",1261013
"Uttar_Pradesh",1999,65,"Kanpur","GEN",1417761
"Uttar_Pradesh",1999,66,"Etawah","GEN",1148723
"Uttar_Pradesh",1999,67,"Kannauj","GEN",1157142
"Uttar_Pradesh",1999,68,"Farrukhabad","GEN",1241968
"Uttar_Pradesh",1999,69,"Mainpuri","GEN",1109097
"Uttar_Pradesh",1999,70,"Jalesar","GEN",1122770
"Uttar_Pradesh",1999,71,"Etah","GEN",1036859
"Uttar_Pradesh",1999,72,"Firozabad","SC",1157680
"Uttar_Pradesh",1999,73,"Agra","GEN",1250278
"Uttar_Pradesh",1999,74,"Mathura","GEN",1176548
"Uttar_Pradesh",1999,75,"Hathras","SC",1138146
"Uttar_Pradesh",1999,76,"Aligarh","GEN",1253174
"Uttar_Pradesh",1999,77,"Khurja","SC",1271984
"Uttar_Pradesh",1999,78,"Bulandshahr","GEN",1098334
"Uttar_Pradesh",1999,79,"Hapur","GEN",1568097
"Uttar_Pradesh",1999,80,"Meerut","GEN",1269454
"Uttar_Pradesh",1999,81,"Baghpat","GEN",1321056
"Uttar_Pradesh",1999,82,"Muzaffarnagar","GEN",1217407
"Uttar_Pradesh",1999,83,"Kairana","GEN",1099503
"Uttar_Pradesh",1999,84,"Saharanpur","GEN",1261896
"Uttar_Pradesh",1999,85,"Hardwar","SC",1183770
"West_Bengal",1999,1,"Cooch Behar","SC",1116523
"West_Bengal",1999,2,"Alipurduars","ST",1039377
"West_Bengal",1999,3,"Jalpaiguri","GEN",1101898
"West_Bengal",1999,4,"Darjeeling","GEN",1276753
"West_Bengal",1999,5,"Raiganj","GEN",1144667
"West_Bengal",1999,6,"Balurghat","SC",1107468
"West_Bengal",1999,7,"Malda","GEN",1047279
"West_Bengal",1999,8,"Jangipur","GEN",1087203
"West_Bengal",1999,9,"Murshidabad","GEN",1172830
"West_Bengal",1999,10,"Berhampore","GEN",1212554
"West_Bengal",1999,11,"Krishnagar","GEN",1084449
"West_Bengal",1999,12,"Nabadwip","SC",1320358
"West_Bengal",1999,13,"Barasat","GEN",1303217
"West_Bengal",1999,14,"Basirhat","GEN",1071134
"West_Bengal",1999,15,"Joynagar","SC",1116858
"West_Bengal",1999,16,"Mathurapur","SC",1076730
"West_Bengal",1999,17,"Diamond Harbour","GEN",1136879
"West_Bengal",1999,18,"Jadavpur","GEN",1403413
"West_Bengal",1999,19,"Barrackpore","GEN",1040220
"West_Bengal",1999,20,"Dum Dum","GEN",1598044
"West_Bengal",1999,21,"Calcutta North West","GEN",704009
"West_Bengal",1999,22,"Calcutta North East","GEN",924613
"West_Bengal",1999,23,"Calcutta South","GEN",1202607
"West_Bengal",1999,24,"Howrah","GEN",1381960
"West_Bengal",1999,25,"Uluberia","GEN",1101065
"West_Bengal",1999,26,"Serampore","GEN",1325375
"West_Bengal",1999,27,"Hooghly","GEN",1160870
"West_Bengal",1999,28,"Arambagh","GEN",1143407
"West_Bengal",1999,29,"Panskura","GEN",986955
"West_Bengal",1999,30,"Tamluk","GEN",1098196
"West_Bengal",1999,31,"Contai","GEN",990917
"West_Bengal",1999,32,"Midnapore","GEN",1099512
"West_Bengal",1999,33,"Jhargram","ST",991504
"West_Bengal",1999,34,"Purulia","GEN",1008066
"West_Bengal",1999,35,"Bankura","GEN",1041325
"West_Bengal",1999,36,"Vishnupur","SC",1071817
"West_Bengal",1999,37,"Durgapur","SC",1212641
"West_Bengal",1999,38,"Asansol","GEN",1265480
"West_Bengal",1999,39,"Burdwan","GEN",1216764
"West_Bengal",1999,40,"Katwa","GEN",1183616
"West_Bengal",1999,41,"Bolpur","GEN",1037427
"West_Bengal",1999,42,"Birbhum","SC",1043876
"Andaman_&_Nicobar_Islands",2004,1,"Andaman & Nicobar Islands","GEN",241645
"Andhra_Pradesh",2004,1,"Srikakulam","GEN",958626
"Andhra_Pradesh",2004,2,"Parvathipuram","ST",896336
"Andhra_Pradesh",2004,3,"Bobbili","GEN",976012
"Andhra_Pradesh",2004,4,"Visakhapatnam","GEN",1515574
"Andhra_Pradesh",2004,5,"Bhadrachalam","ST",1193297
"Andhra_Pradesh",2004,6,"Anakapalli","GEN",1023113
"Andhra_Pradesh",2004,7,"Kakinada","GEN",1164984
"Andhra_Pradesh",2004,8,"Rajahmundry","GEN",1074223
"Andhra_Pradesh",2004,9,"Amalapuram","SC",904207
"Andhra_Pradesh",2004,10,"Narasapur","GEN",996175
"Andhra_Pradesh",2004,11,"Eluru","GEN",1151672
"Andhra_Pradesh",2004,12,"Machilipatnam","GEN",993370
"Andhra_Pradesh",2004,13,"Vijayawada","GEN",1464657
"Andhra_Pradesh",2004,14,"Tenali","GEN",880148
"Andhra_Pradesh",2004,15,"Guntur","GEN",1172954
"Andhra_Pradesh",2004,16,"Bapatla","GEN",948929
"Andhra_Pradesh",2004,17,"Narasaraopet","GEN",1255040
"Andhra_Pradesh",2004,18,"Ongole","GEN",1063995
"Andhra_Pradesh",2004,19,"Nellore","SC",1153181
"Andhra_Pradesh",2004,20,"Tirupathi","SC",1215573
"Andhra_Pradesh",2004,21,"Chittoor","GEN",1170325
"Andhra_Pradesh",2004,22,"Rajampet","GEN",991369
"Andhra_Pradesh",2004,23,"Cuddapah","GEN",1143505
"Andhra_Pradesh",2004,24,"Hindupur","GEN",1179211
"Andhra_Pradesh",2004,25,"Anantapur","GEN",1280923
"Andhra_Pradesh",2004,26,"Kurnool","GEN",1310724
"Andhra_Pradesh",2004,27,"Nandyal","GEN",1182240
"Andhra_Pradesh",2004,28,"Nagarkurnool","SC",1296544
"Andhra_Pradesh",2004,29,"Mahabubnagar","GEN",1365922
"Andhra_Pradesh",2004,30,"Hyderabad","GEN",1770725
"Andhra_Pradesh",2004,31,"Secunderabad","GEN",1850694
"Andhra_Pradesh",2004,32,"Siddipet","SC",1727118
"Andhra_Pradesh",2004,33,"Medak","GEN",1259126
"Andhra_Pradesh",2004,34,"Nizamabad","GEN",1128312
"Andhra_Pradesh",2004,35,"Adilabad","GEN",1140834
"Andhra_Pradesh",2004,36,"Peddapalli","SC",1386543
"Andhra_Pradesh",2004,37,"Karimnagar","GEN",1344786
"Andhra_Pradesh",2004,38,"Hanamkonda","GEN",1207089
"Andhra_Pradesh",2004,39,"Warangal","GEN",1215167
"Andhra_Pradesh",2004,40,"Khammam","GEN",1298614
"Andhra_Pradesh",2004,41,"Nalgonda","GEN",1605163
"Andhra_Pradesh",2004,42,"Miryalguda","GEN",1289342
"Arunachal_Pradesh",2004,1,"Arunachal West","GEN",394428
"Arunachal_Pradesh",2004,2,"Arunachal East","GEN",289606
"Assam",2004,1,"Karimganj","SC",979105
"Assam",2004,2,"Silchar","GEN",879243
"Assam",2004,3,"Autonomous District","ST",579284
"Assam",2004,4,"Dhubri","GEN",1149939
"Assam",2004,5,"Kokrajhar","ST",1216553
"Assam",2004,6,"Barpeta","GEN",1075749
"Assam",2004,7,"Gauhati","GEN",1441360
"Assam",2004,8,"Mangaldoi","GEN",1209839
"Assam",2004,9,"Tezpur","GEN",1006389
"Assam",2004,10,"Nowgong","GEN",1149244
"Assam",2004,11,"Kaliabor","GEN",1153483
"Assam",2004,12,"Jorhat","GEN",1078149
"Assam",2004,13,"Dibrugarh","GEN",969905
"Assam",2004,14,"Lakhimpur","GEN",1126632
"Bihar",2004,1,"Bagaha","SC",1160275
"Bihar",2004,2,"Bettiah","GEN",1278163
"Bihar",2004,3,"Motihari","GEN",1221716
"Bihar",2004,4,"Gopalganj","GEN",1231178
"Bihar",2004,5,"Siwan","GEN",1054441
"Bihar",2004,6,"Maharajganj","GEN",1114665
"Bihar",2004,7,"Chapra","GEN",1164917
"Bihar",2004,8,"Hajipur","SC",1208834
"Bihar",2004,9,"Vaishali","GEN",1197345
"Bihar",2004,10,"Muzaffarpur","GEN",1237345
"Bihar",2004,11,"Sitamarhi","GEN",1265132
"Bihar",2004,12,"Sheohar","GEN",1214428
"Bihar",2004,13,"Madhubani","GEN",1257633
"Bihar",2004,14,"Jhanjharpur","GEN",1163817
"Bihar",2004,15,"Darbhanga","GEN",1202456
"Bihar",2004,16,"Rosera","SC",1245733
"Bihar",2004,17,"Samastipur","GEN",1433793
"Bihar",2004,18,"Barh","GEN",1242851
"Bihar",2004,19,"Balia","GEN",1181597
"Bihar",2004,20,"Saharsa","GEN",1287666
"Bihar",2004,21,"Madhepura","GEN",1187490
"Bihar",2004,22,"Araria","SC",1184962
"Bihar",2004,23,"Kishanganj","GEN",1278476
"Bihar",2004,24,"Purnea","GEN",1179491
"Bihar",2004,25,"Katihar","GEN",1158042
"Bihar",2004,26,"Banka","GEN",1213614
"Bihar",2004,27,"Bhagalpur","GEN",1388037
"Bihar",2004,28,"Khagaria","GEN",1196971
"Bihar",2004,29,"Monghyr","GEN",1310042
"Bihar",2004,30,"Begusarai","GEN",1280963
"Bihar",2004,31,"Nalanda","GEN",1311971
"Bihar",2004,32,"Patna","GEN",1741220
"Bihar",2004,33,"Arrah","GEN",1360794
"Bihar",2004,34,"Buxar","GEN",1222441
"Bihar",2004,35,"Sasaram","SC",1291800
"Bihar",2004,36,"Bikramganj","GEN",1298849
"Bihar",2004,37,"Aurangabad","GEN",1401973
"Bihar",2004,38,"Jahanabad","GEN",1246756
"Bihar",2004,39,"Nawada","SC",1505472
"Bihar",2004,40,"Gaya","SC",1436323
"Chandigarh",2004,1,"Chandigarh","GEN",527684
"Chhattisgarh",2004,1,"Surguja","ST",1387483
"Chhattisgarh",2004,2,"Raigarh","ST",1038634
"Chhattisgarh",2004,3,"Janjgir","GEN",1374418
"Chhattisgarh",2004,4,"Bilaspur","SC",1411786
"Chhattisgarh",2004,5,"Sarangarh","SC",1191389
"Chhattisgarh",2004,6,"Raipur","GEN",1370242
"Chhattisgarh",2004,7,"Mahasamund","GEN",1169419
"Chhattisgarh",2004,8,"Kanker","ST",1152128
"Chhattisgarh",2004,9,"Bastar","ST",1039442
"Chhattisgarh",2004,10,"Durg","GEN",1462883
"Chhattisgarh",2004,11,"Rajnandgaon","GEN",1121618
"Dadra_Nagar_&_Haveli",2004,1,"Dadra & Nagar Haveli","ST",122681
"Daman_&_Diu",2004,1,"Daman And Diu","GEN",79232
"Delhi",2004,1,"New Delhi","GEN",455114
"Delhi",2004,2,"South Delhi","GEN",1018862
"Delhi",2004,3,"Outer Delhi","GEN",3368399
"Delhi",2004,4,"East Delhi","GEN",2606589
"Delhi",2004,5,"Chandni Chowk","GEN",337462
"Delhi",2004,6,"Delhi Sadar","GEN",471813
"Delhi",2004,7,"Karol Bagh","SC",505236
"Goa",2004,1,"Panaji","GEN",425663
"Goa",2004,2,"Mormugao","GEN",515504
"Gujarat",2004,1,"Kutch","GEN",1006563
"Gujarat",2004,2,"Surendranagar","GEN",1109656
"Gujarat",2004,3,"Jamnagar","GEN",1072175
"Gujarat",2004,4,"Rajkot","GEN",1650135
"Gujarat",2004,5,"Porbandar","GEN",995027
"Gujarat",2004,6,"Junagadh","GEN",1239398
"Gujarat",2004,7,"Amreli","GEN",1025515
"Gujarat",2004,8,"Bhavnagar","GEN",1236416
"Gujarat",2004,9,"Dhandhuka","SC",1156178
"Gujarat",2004,10,"Ahmedabad","GEN",1382793
"Gujarat",2004,11,"Gandhinagar","GEN",2126829
"Gujarat",2004,12,"Mehsana","GEN",1236066
"Gujarat",2004,13,"Patan","SC",1132998
"Gujarat",2004,14,"Banaskantha","GEN",1311847
"Gujarat",2004,15,"Sabarkantha","GEN",1272262
"Gujarat",2004,16,"Kapadvanj","GEN",1265350
"Gujarat",2004,17,"Dohad","ST",1212453
"Gujarat",2004,18,"Godhra","GEN",1143516
"Gujarat",2004,19,"Kaira","GEN",1146245
"Gujarat",2004,20,"Anand","GEN",1145550
"Gujarat",2004,21,"Chhota Udaipur","ST",1065416
"Gujarat",2004,22,"Baroda","GEN",1656867
"Gujarat",2004,23,"Broach","GEN",1239670
"Gujarat",2004,24,"Surat","GEN",2377198
"Gujarat",2004,25,"Mandvi","ST",1149161
"Gujarat",2004,26,"Bulsar","ST",1319778
"Haryana",2004,1,"Ambala","SC",1199338
"Haryana",2004,2,"Kurukshetra","GEN",1161933
"Haryana",2004,3,"Karnal","GEN",1240344
"Haryana",2004,4,"Sonepat","GEN",1138771
"Haryana",2004,5,"Rohtak","GEN",1055610
"Haryana",2004,6,"Faridabad","GEN",1546578
"Haryana",2004,7,"Mahendragarh","GEN",1429015
"Haryana",2004,8,"Bhiwani","GEN",1192271
"Haryana",2004,9,"Hissar","GEN",1136762
"Haryana",2004,10,"Sirsa","SC",1219935
"Himachal_Pradesh",2004,1,"Simla","SC",1018988
"Himachal_Pradesh",2004,2,"Mandi","GEN",1065083
"Himachal_Pradesh",2004,3,"Kangra","GEN",1033686
"Himachal_Pradesh",2004,4,"Hamirpur","GEN",1064238
"Jammu_&_Kashmir",2004,1,"Baramulla","GEN",940998
"Jammu_&_Kashmir",2004,2,"Srinagar","GEN",1053734
"Jammu_&_Kashmir",2004,3,"Anantnag","GEN",998905
"Jammu_&_Kashmir",2004,4,"Ladakh","GEN",175768
"Jammu_&_Kashmir",2004,5,"Udhampur","GEN",1348721
"Jammu_&_Kashmir",2004,6,"Jammu","GEN",1849989
"Jharkhand",2004,1,"Rajmahal","ST",1072040
"Jharkhand",2004,2,"Dumka","ST",1083200
"Jharkhand",2004,3,"Godda","GEN",1338939
"Jharkhand",2004,4,"Chatra","GEN",978364
"Jharkhand",2004,5,"Kodarma","GEN",1325734
"Jharkhand",2004,6,"Giridih","GEN",1312691
"Jharkhand",2004,7,"Dhanbad","GEN",1749456
"Jharkhand",2004,8,"Ranchi","GEN",1379179
"Jharkhand",2004,9,"Jamshedpur","GEN",1372125
"Jharkhand",2004,10,"Singhbhum","ST",919728
"Jharkhand",2004,11,"Khunti","ST",904846
"Jharkhand",2004,12,"Lohardaga","ST",906666
"Jharkhand",2004,13,"Palamau","SC",1289313
"Jharkhand",2004,14,"Hazaribagh","GEN",1180058
"Karnataka",2004,1,"Bidar","SC",1372985
"Karnataka",2004,2,"Gulbarga","GEN",1439006
"Karnataka",2004,3,"Raichur","GEN",1413018
"Karnataka",2004,4,"Koppal","GEN",1413496
"Karnataka",2004,5,"Bellary","GEN",1423161
"Karnataka",2004,6,"Davangere","GEN",1332608
"Karnataka",2004,7,"Chitradurga","GEN",1316427
"Karnataka",2004,8,"Tumkur","GEN",1221507
"Karnataka",2004,9,"Chikballapur","GEN",1314311
"Karnataka",2004,10,"Kolar","SC",1262765
"Karnataka",2004,11,"Kanakapura","GEN",2695484
"Karnataka",2004,12,"Bangalore North","GEN",2133579
"Karnataka",2004,13,"Bangalore South","GEN",1620352
"Karnataka",2004,14,"Mandya","GEN",1198750
"Karnataka",2004,15,"Chamarajanagar","SC",1189973
"Karnataka",2004,16,"Mysore","GEN",1478718
"Karnataka",2004,17,"Mangalore","GEN",1101484
"Karnataka",2004,18,"Udupi","GEN",1138398
"Karnataka",2004,19,"Hassan","GEN",1292878
"Karnataka",2004,20,"Chikmagalur","GEN",1121327
"Karnataka",2004,21,"Shimoga","GEN",1257953
"Karnataka",2004,22,"Kanara","GEN",1207373
"Karnataka",2004,23,"Dharwad South","GEN",1204353
"Karnataka",2004,24,"Dharwad North","GEN",1250578
"Karnataka",2004,25,"Belgaum","GEN",1354182
"Karnataka",2004,26,"Chikkodi","SC",1184275
"Karnataka",2004,27,"Bagalkot","GEN",1324829
"Karnataka",2004,28,"Bijapur","GEN",1328325
"Kerala",2004,1,"Kasaragod","GEN",1160134
"Kerala",2004,2,"Cannanore","GEN",1088892
"Kerala",2004,3,"Badagara","GEN",1092826
"Kerala",2004,4,"Calicut","GEN",1110149
"Kerala",2004,5,"Manjeri","GEN",1262202
"Kerala",2004,6,"Ponnani","GEN",1172057
"Kerala",2004,7,"Palghat","GEN",1113144
"Kerala",2004,8,"Ottapalam","SC",1092142
"Kerala",2004,9,"Trichur","GEN",990733
"Kerala",2004,10,"Mukundapuram","GEN",1024150
"Kerala",2004,11,"Ernakulam","GEN",1069131
"Kerala",2004,12,"Muvattupuzha","GEN",984053
"Kerala",2004,13,"Kottayam","GEN",963886
"Kerala",2004,14,"Idukki","GEN",1034338
"Kerala",2004,15,"Alleppey","GEN",971154
"Kerala",2004,16,"Mavelikara","GEN",871592
"Kerala",2004,17,"Adoor","SC",960122
"Kerala",2004,18,"Quilon","GEN",1031593
"Kerala",2004,19,"Chirayinkil","GEN",1020604
"Kerala",2004,20,"Trivandrum","GEN",1112571
"Lakshadweep",2004,1,"Lakshadweep","ST",39033
"Madhya_Pradesh",2004,1,"Morena","SC",1434889
"Madhya_Pradesh",2004,2,"Bhind","GEN",1388299
"Madhya_Pradesh",2004,3,"Gwalior","GEN",1381464
"Madhya_Pradesh",2004,4,"Guna","GEN",1422045
"Madhya_Pradesh",2004,5,"Sagar","SC",1250751
"Madhya_Pradesh",2004,6,"Khajuraho","GEN",1552876
"Madhya_Pradesh",2004,7,"Damoh","GEN",1398539
"Madhya_Pradesh",2004,8,"Satna","GEN",1324818
"Madhya_Pradesh",2004,9,"Rewa","GEN",1461014
"Madhya_Pradesh",2004,10,"Sidhi","ST",1083701
"Madhya_Pradesh",2004,11,"Shahdol","ST",1305252
"Madhya_Pradesh",2004,12,"Balaghat","GEN",1000341
"Madhya_Pradesh",2004,13,"Mandla","ST",1095134
"Madhya_Pradesh",2004,14,"Jabalpur","GEN",1347885
"Madhya_Pradesh",2004,15,"Seoni","GEN",1203918
"Madhya_Pradesh",2004,16,"Chhindwara","GEN",1145107
"Madhya_Pradesh",2004,17,"Betul","GEN",1122830
"Madhya_Pradesh",2004,18,"Hoshangabad","GEN",1287203
"Madhya_Pradesh",2004,19,"Bhopal","GEN",1847544
"Madhya_Pradesh",2004,20,"Vidisha","GEN",1313048
"Madhya_Pradesh",2004,21,"Rajgarh","GEN",1278429
"Madhya_Pradesh",2004,22,"Shajapur","SC",1328841
"Madhya_Pradesh",2004,23,"Khandwa","GEN",1217726
"Madhya_Pradesh",2004,24,"Khargone","GEN",1287299
"Madhya_Pradesh",2004,25,"Dhar","ST",1325680
"Madhya_Pradesh",2004,26,"Indore","GEN",1678030
"Madhya_Pradesh",2004,27,"Ujjain","SC",1243447
"Madhya_Pradesh",2004,28,"Jhabua","ST",1290101
"Madhya_Pradesh",2004,29,"Mandsaur","GEN",1373890
"Maharashtra",2004,1,"Rajapur","GEN",835714
"Maharashtra",2004,2,"Ratnagiri","GEN",914770
"Maharashtra",2004,3,"Kolaba","GEN",1250272
"Maharashtra",2004,4,"Mumbai South","GEN",620431
"Maharashtra",2004,5,"Mumbai South Central","GEN",704452
"Maharashtra",2004,6,"Mumbai North Central","GEN",1117487
"Maharashtra",2004,7,"Mumbai North East","GEN",1974560
"Maharashtra",2004,8,"Mumbai North West","GEN",1515745
"Maharashtra",2004,9,"Mumbai North","GEN",2377866
"Maharashtra",2004,10,"Thane","GEN",3240342
"Maharashtra",2004,11,"Dahanu","ST",1605119
"Maharashtra",2004,12,"Nashik","GEN",1522672
"Maharashtra",2004,13,"Malegaon","ST",1222363
"Maharashtra",2004,14,"Dhule","ST",1226114
"Maharashtra",2004,15,"Nandurbar","ST",1218524
"Maharashtra",2004,16,"Erandol","GEN",1214861
"Maharashtra",2004,17,"Jalgaon","GEN",1239241
"Maharashtra",2004,18,"Buldhana","SC",1196627
"Maharashtra",2004,19,"Akola","GEN",1271055
"Maharashtra",2004,20,"Washim","GEN",1151886
"Maharashtra",2004,21,"Amravati","GEN",1204881
"Maharashtra",2004,22,"Ramtek","GEN",1148759
"Maharashtra",2004,23,"Nagpur","GEN",1630894
"Maharashtra",2004,24,"Bhandara","GEN",1006061
"Maharashtra",2004,25,"Chimur","GEN",1113832
"Maharashtra",2004,26,"Chandrapur","GEN",1329746
"Maharashtra",2004,27,"Wardha","GEN",1144924
"Maharashtra",2004,28,"Yavatmal","GEN",1133605
"Maharashtra",2004,29,"Hingoli","GEN",1189303
"Maharashtra",2004,30,"Nanded","GEN",1445611
"Maharashtra",2004,31,"Parbhani","GEN",1155668
"Maharashtra",2004,32,"Jalna","GEN",1242929
"Maharashtra",2004,33,"Aurangabad","GEN",1636117
"Maharashtra",2004,34,"Beed","GEN",1319891
"Maharashtra",2004,35,"Latur","GEN",1293202
"Maharashtra",2004,36,"Osmanabad","SC",1072645
"Maharashtra",2004,37,"Sholapur","GEN",1187231
"Maharashtra",2004,38,"Pandharpur","SC",1294407
"Maharashtra",2004,39,"Ahmednagar","GEN",1295593
"Maharashtra",2004,40,"Kopargaon","GEN",1077519
"Maharashtra",2004,41,"Khed","GEN",1319319
"Maharashtra",2004,42,"Pune","GEN",1608614
"Maharashtra",2004,43,"Baramati","GEN",1846635
"Maharashtra",2004,44,"Satara","GEN",1149290
"Maharashtra",2004,45,"Karad","GEN",1181744
"Maharashtra",2004,46,"Sangli","GEN",1186416
"Maharashtra",2004,47,"Ichalkaranji","GEN",1215059
"Maharashtra",2004,48,"Kolhapur","GEN",1162212
"Manipur",2004,1,"Inner Manipur","GEN",740718
"Manipur",2004,2,"Outer Manipur","ST",795792
"Meghalaya",2004,1,"Shillong","GEN",785062
"Meghalaya",2004,2,"Tura","GEN",504312
"Mizoram",2004,1,"Mizoram","ST",549959
"Nagaland",2004,1,"Nagaland","GEN",1041433
"Odisha",2004,1,"Mayurbhanj","ST",990544
"Odisha",2004,2,"Balasore","GEN",1330406
"Odisha",2004,3,"Bhadrak","SC",1350755
"Odisha",2004,4,"Jajpur","SC",1278758
"Odisha",2004,5,"Kendrapara","GEN",1186834
"Odisha",2004,6,"Cuttack","GEN",1236228
"Odisha",2004,7,"Jagatsinghpur","GEN",1301496
"Odisha",2004,8,"Puri","GEN",1288034
"Odisha",2004,9,"Bhubaneswar","GEN",1491536
"Odisha",2004,10,"Aska","GEN",1254942
"Odisha",2004,11,"Berhampur","GEN",1195391
"Odisha",2004,12,"Koraput","ST",1139590
"Odisha",2004,13,"Nowrangpur","ST",1161159
"Odisha",2004,14,"Kalahandi","GEN",1132680
"Odisha",2004,15,"Phulbani","SC",1183731
"Odisha",2004,16,"Bolangir","GEN",1099775
"Odisha",2004,17,"Sambalpur","GEN",1242861
"Odisha",2004,18,"Deogarh","GEN",1219887
"Odisha",2004,19,"Dhenkanal","GEN",1174787
"Odisha",2004,20,"Sundargarh","ST",1209123
"Odisha",2004,21,"Keonjhar","ST",1183472
"Puducherry",2004,1,"Pondicherry","GEN",636667
"Punjab",2004,1,"Gurdaspur","GEN",1210260
"Punjab",2004,2,"Amritsar","GEN",1292902
"Punjab",2004,3,"Tarn Taran","GEN",1173431
"Punjab",2004,4,"Jullundur","GEN",1221443
"Punjab",2004,5,"Phillaur","SC",1181507
"Punjab",2004,6,"Hoshiarpur","GEN",1137423
"Punjab",2004,7,"Ropar","SC",1345244
"Punjab",2004,8,"Patiala","GEN",1427103
"Punjab",2004,9,"Ludhiana","GEN",1560468
"Punjab",2004,10,"Sangrur","GEN",1214485
"Punjab",2004,11,"Bhatinda","SC",1285978
"Punjab",2004,12,"Faridkot","GEN",1262934
"Punjab",2004,13,"Ferozepur","GEN",1302221
"Rajasthan",2004,1,"Ganganagar","SC",1337857
"Rajasthan",2004,2,"Bikaner","GEN",1900686
"Rajasthan",2004,3,"Churu","GEN",1371821
"Rajasthan",2004,4,"Jhunjhunu","GEN",1370602
"Rajasthan",2004,5,"Sikar","GEN",1476344
"Rajasthan",2004,6,"Jaipur","GEN",1896856
"Rajasthan",2004,7,"Dausa","GEN",1462752
"Rajasthan",2004,8,"Alwar","GEN",1262622
"Rajasthan",2004,9,"Bharatpur","GEN",1189295
"Rajasthan",2004,10,"Bayana","SC",1197119
"Rajasthan",2004,11,"Sawai Madhopur","ST",1340804
"Rajasthan",2004,12,"Ajmer","GEN",1203803
"Rajasthan",2004,13,"Tonk","SC",1278411
"Rajasthan",2004,14,"Kota","GEN",1327073
"Rajasthan",2004,15,"Jhalawar","GEN",1188576
"Rajasthan",2004,16,"Banswara","ST",1373808
"Rajasthan",2004,17,"Salumber","ST",1279337
"Rajasthan",2004,18,"Udaipur","GEN",1363337
"Rajasthan",2004,19,"Chittorgarh","GEN",1385950
"Rajasthan",2004,20,"Bhilwara","GEN",1233703
"Rajasthan",2004,21,"Pali","GEN",1195737
"Rajasthan",2004,22,"Jalore","SC",1428584
"Rajasthan",2004,23,"Barmer","GEN",1639188
"Rajasthan",2004,24,"Jodhpur","GEN",1572050
"Rajasthan",2004,25,"Nagaur","GEN",1436070
