"state","sa_no","year","month","ac_no","ac_name","turnout","vote_percent","ac_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Haryana",2,1968,2,50,"FEROZEPUR JHIRKA",45.71,50.72,"General",53931,355,2,1,"Male","VHP",12503,"ABDUL RAZZAQ",1.44,"IMAM KHAN","INC","M",NA
"Haryana",2,1968,2,51,"NUH",49.32,53.46,"General",55661,5937,4,1,"Male","INC",14675,"KHURSHED AHMAD",21.63,"RAHIM KHAN","VHP","M",NA
"Haryana",2,1968,2,52,"HATHIN",44.34,28.99,"General",57412,70,5,1,"Male","IND",7381,"HEM RAJ",0.27,"DEBI SINGH TEWATIA","INC","M",NA
"Haryana",2,1968,2,53,"SOHNA",67.5,52.54,"General",61283,4450,5,1,"Male","INC",21733,"KANEHYA LAL PDSWAL",10.76,"TAYYAB HUSSAIN","VHP","M",NA
"Haryana",2,1968,2,54,"GURGAON",54.77,58.12,"General",60043,6718,6,1,"Male","INC",19114,"MAHABIR SINGH",20.43,"PARTAP SINGH THAKRAN","BJS","M",NA
"Haryana",2,1968,2,55,"PATAUDI",68.15,47.23,"General",63084,5628,5,1,"Male","VHP",20306,"RAMJIWAN SINGH",13.09,"SEES RAM","SWA","M",NA
"Haryana",2,1968,2,56,"REWARI",61.4,49.19,"General",49701,3283,4,1,"Female","VHP",15010,"SUMITRA DEVI",10.76,"BABU DAYAL","INC","M",NA
"Haryana",2,1968,2,57,"BAWAL",51.47,51.21,"SC",53645,4846,3,1,"Male","VHP",14141,"JEE SUKH",17.55,"HIRA LAL","INC","M",NA
"Haryana",2,1968,2,58,"JATUSANA",65.58,59.31,"General",61425,7746,3,1,"Male","VHP",23890,"BIRENDER SINGH",19.23,"NIHAL SINGH","INC","M",NA
"Haryana",2,1968,2,59,"ATELI",67.83,59.09,"General",59071,7736,3,1,"Male","VHP",23673,"BIRENDER SINGH",19.31,"NIHAL SINGH","INC","M",NA
"Haryana",2,1968,2,60,"NARNAUL",50.37,48.71,"General",51598,1300,4,1,"Male","INC",12661,"RAM SARAN CHAND MITTAL",5,"DHARAM PAUL","IND","M",NA
"Haryana",2,1968,2,61,"MAHENDRAGARH",51.12,40.26,"General",54637,4623,5,1,"Male","VHP",11246,"HARI SINGH",16.55,"NARINDER SINGH","INC","M",NA
"Haryana",2,1968,2,62,"KANINA",55.85,63.74,"General",51727,8713,4,1,"Male","VHP",18413,"DALIP SINGH",30.16,"LAL SINGH","INC","M",NA
