"State_name","Year","AC_no","Cand","Sex","Party","Votes","Age","Caste","Position"
"Goa",1989,25,"LOTLIKAR SHIVRAM RAGHUVIR","M","BJP",165,NA,NA,5
"Goa",1989,25,"HENLIKAR GANDHI","M","IND",154,NA,NA,6
"Goa",1989,25,"PARULIKAR PRAKASH DATTARAM","M","JD",109,NA,NA,7
"Goa",1989,25,"DEVIDAS GANIGA","M","IND",43,NA,NA,8
"Goa",1989,25,"CARDOZO MENINO","M","IND",21,NA,NA,9
"Goa",1989,26,"GODINHO MAUVIN","M","INC",5953,NA,NA,1
"Goa",1989,26,"VALADARES FRANCISCO","M","IND",5117,NA,NA,2
"Goa",1989,26,"FERNANDES ANTONIO FRANCISCO","M","GLP",3781,NA,NA,3
"Goa",1989,27,"BARBOSA LUIS PROTO ALEIXO","M","INC",4073,NA,NA,1
"Goa",1989,27,"FERNANDES SEDY ANTONIO","M","IND",3958,NA,NA,2
"Goa",1989,27,"DISA CELSO","M","GLP",2661,NA,NA,3
"Goa",1989,27,"BARRETO ANTONIO CAITANO","M","IND",131,NA,NA,4
"Goa",1989,27,"FERNANDES JOAQUIM B.P. ANTONIO","M","IND",67,NA,NA,5
"Goa",1989,28,"ALIMNO CHURCHIL BRAZ","M","INC",9196,NA,NA,1
"Goa",1989,28,"PINTO NAZARIO JOSE","M","IND",3642,NA,NA,2
"Goa",1989,28,"CORREIA ALPHONSO ANTONIO FRANCISCO","M","GLP",163,NA,NA,3
"Goa",1989,28,"FURTADO ANTONIO DAMIAO","M","IND",54,NA,NA,4
"Goa",1989,29,"CARDOZ LUIS ALEX","M","INC",5552,NA,NA,1
"Goa",1989,29,"LOTLIKAR SURYAKANT DATTA","M","MAG",3687,NA,NA,2
"Goa",1989,29,"DIAS NOLASCO JOAO","M","IND",3016,NA,NA,3
"Goa",1989,29,"DIAS THOMAS JOAQUIM RAFAEL","M","IND",140,NA,NA,4
"Goa",1989,30,"NAIK ANANTA NARCINVA","M","IND",6447,NA,NA,1
"Goa",1989,30,"KAMAT DIGAMBAR VASANT","M","INC",5995,NA,NA,2
"Goa",1989,30,"RAIKAR ANIL VASUDEV","M","IND",125,NA,NA,3
"Goa",1989,30,"NAIK RAVINDRANATH SHANKAR","M","IND",47,NA,NA,4
"Goa",1989,31,"SARDINHA COSME FRANCISCO CAETANO","M","INC",8876,NA,NA,1
"Goa",1989,31,"BARBOSA AGOSTINHO SEVASTIAO","M","JD",3936,NA,NA,2
"Goa",1989,31,"RODRIGUES JOAQUIM FILOMENA","M","IND",105,NA,NA,3
"Goa",1989,31,"DIAS JUDE JOAO","M","IND",41,NA,NA,4
"Goa",1989,32,"FALEIRO LUIZINHO JOA-QUIM (UNCONTESTED ELECTED)","M","INC",0,NA,NA,1
"Goa",1989,33,"FURTADO FARREL BENITO","F","INC",8962,NA,NA,1
"Goa",1989,33,"RODRIGUES GABRIEL MINGUEL","M","JD",2256,NA,NA,2
"Goa",1989,33,"FERNANDES ROQGE S. AVELINO","M","IND",103,NA,NA,3
"Goa",1989,33,"FERNANDES SANJAY R. SANTAN","M","IND",40,NA,NA,4
"Goa",1989,33,"D SOUZA ASHLEY FELIX","M","IND",39,NA,NA,5
"Goa",1989,33,"WADKAR MAHADEV GUNO","M","IND",11,NA,NA,6
"Goa",1989,34,"FERNANDES MANUEL GREGORIO","M","INC",4243,NA,NA,1
"Goa",1989,34,"DESSAI SHEBU BABALI","M","MAG",3192,NA,NA,2
