"Year","PC_Name","PC_No","PC_Type","AC_Name","AC_No","AC_Type","CandID","Cand","Party","Votes_In_AC","State_Name"
1999,"Kakinada",7,"GEN","Jaggampeta",42,"GEN",7,"Pachipala Rama Prakash","IND",100,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Peddapuram",43,"GEN",2,"Mudragada Padmanabham","TDP",55609,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Peddapuram",43,"GEN",3,"Nainalasetti Murthy","CPI(ML)(L)",132,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Peddapuram",43,"GEN",1,"Thota Subbarao","INC",50715,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Peddapuram",43,"GEN",4,"Boddu Krishna Mohan","ATDP",291,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Peddapuram",43,"GEN",5,"Mutyala Ramalinga Chowdary","AJBP",51,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Peddapuram",43,"GEN",6,"Chandrasekhararao P.","IND",118,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Peddapuram",43,"GEN",7,"Pachipala Rama Prakash","IND",106,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Prathipadu",44,"GEN",1,"Thota Subbarao","INC",41771,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Prathipadu",44,"GEN",2,"Mudragada Padmanabham","TDP",76012,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Prathipadu",44,"GEN",7,"Pachipala Rama Prakash","IND",241,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Prathipadu",44,"GEN",3,"Nainalasetti Murthy","CPI(ML)(L)",5759,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Prathipadu",44,"GEN",6,"Chandrasekhararao P.","IND",450,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Prathipadu",44,"GEN",4,"Boddu Krishna Mohan","ATDP",861,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Prathipadu",44,"GEN",5,"Mutyala Ramalinga Chowdary","AJBP",804,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Tuni",45,"GEN",1,"Thota Subbarao","INC",23987,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Tuni",45,"GEN",5,"Mutyala Ramalinga Chowdary","AJBP",55,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Tuni",45,"GEN",2,"Mudragada Padmanabham","TDP",56973,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Tuni",45,"GEN",3,"Nainalasetti Murthy","CPI(ML)(L)",1095,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Tuni",45,"GEN",4,"Boddu Krishna Mohan","ATDP",36212,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Tuni",45,"GEN",6,"Chandrasekhararao P.","IND",126,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Tuni",45,"GEN",7,"Pachipala Rama Prakash","IND",162,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Pithapuram",46,"GEN",2,"Mudragada Padmanabham","TDP",53329,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Pithapuram",46,"GEN",3,"Nainalasetti Murthy","CPI(ML)(L)",833,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Pithapuram",46,"GEN",4,"Boddu Krishna Mohan","ATDP",647,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Pithapuram",46,"GEN",5,"Mutyala Ramalinga Chowdary","AJBP",54,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Pithapuram",46,"GEN",6,"Chandrasekhararao P.","IND",143,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Pithapuram",46,"GEN",7,"Pachipala Rama Prakash","IND",3947,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Pithapuram",46,"GEN",1,"Thota Subbarao","INC",28404,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Sampara",47,"GEN",2,"Mudragada Padmanabham","TDP",70896,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Sampara",47,"GEN",3,"Nainalasetti Murthy","CPI(ML)(L)",567,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Sampara",47,"GEN",4,"Boddu Krishna Mohan","ATDP",4621,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Sampara",47,"GEN",5,"Mutyala Ramalinga Chowdary","AJBP",130,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Sampara",47,"GEN",6,"Chandrasekhararao P.","IND",183,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Sampara",47,"GEN",7,"Pachipala Rama Prakash","IND",1269,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Sampara",47,"GEN",1,"Thota Subbarao","INC",53008,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Kakinada",48,"GEN",2,"Mudragada Padmanabham","TDP",60081,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Kakinada",48,"GEN",4,"Boddu Krishna Mohan","ATDP",1225,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Kakinada",48,"GEN",1,"Thota Subbarao","INC",61180,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Kakinada",48,"GEN",3,"Nainalasetti Murthy","CPI(ML)(L)",260,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Kakinada",48,"GEN",7,"Pachipala Rama Prakash","IND",385,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Kakinada",48,"GEN",5,"Mutyala Ramalinga Chowdary","AJBP",133,"Andhara_Pradesh"
1999,"Kakinada",7,"GEN","Kakinada",48,"GEN",6,"Chandrasekhararao P.","IND",330,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Burugupudi",39,"GEN",1,"Chitturi Ravindra","INC",48155,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Burugupudi",39,"GEN",6,"M.K.R.C. Murty","IND",502,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Burugupudi",39,"GEN",7,"Sri Hari Rao Rimmalapudi","IND",180,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Burugupudi",39,"GEN",2,"Satyanarayana Rao S.B.P.B.K","BJP",51944,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Burugupudi",39,"GEN",3,"Bommidi Ram Mohan Rao","AJBP",6421,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Burugupudi",39,"GEN",4,"Velagala Sathi Reddy (Advocate)","ATDP",584,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Burugupudi",39,"GEN",5,"Narapareddy Soma Brahma Ran","IND",504,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Rajahmundry",40,"GEN",7,"Sri Hari Rao Rimmalapudi","IND",67,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Rajahmundry",40,"GEN",5,"Narapareddy Soma Brahma Ran","IND",121,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Rajahmundry",40,"GEN",6,"M.K.R.C. Murty","IND",445,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Rajahmundry",40,"GEN",4,"Velagala Sathi Reddy (Advocate)","ATDP",7118,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Rajahmundry",40,"GEN",3,"Bommidi Ram Mohan Rao","AJBP",477,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Rajahmundry",40,"GEN",1,"Chitturi Ravindra","INC",33256,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Rajahmundry",40,"GEN",2,"Satyanarayana Rao S.B.P.B.K","BJP",49840,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Kadiam",41,"GEN",7,"Sri Hari Rao Rimmalapudi","IND",120,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Kadiam",41,"GEN",3,"Bommidi Ram Mohan Rao","AJBP",3933,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Kadiam",41,"GEN",6,"M.K.R.C. Murty","IND",309,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Kadiam",41,"GEN",1,"Chitturi Ravindra","INC",74395,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Kadiam",41,"GEN",4,"Velagala Sathi Reddy (Advocate)","ATDP",1158,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Kadiam",41,"GEN",5,"Narapareddy Soma Brahma Ran","IND",144,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Kadiam",41,"GEN",2,"Satyanarayana Rao S.B.P.B.K","BJP",82021,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Anaparthy",50,"GEN",1,"Chitturi Ravindra","INC",45454,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Anaparthy",50,"GEN",2,"Satyanarayana Rao S.B.P.B.K","BJP",47403,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Anaparthy",50,"GEN",3,"Bommidi Ram Mohan Rao","AJBP",990,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Anaparthy",50,"GEN",7,"Sri Hari Rao Rimmalapudi","IND",111,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Anaparthy",50,"GEN",4,"Velagala Sathi Reddy (Advocate)","ATDP",461,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Anaparthy",50,"GEN",5,"Narapareddy Soma Brahma Ran","IND",113,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Anaparthy",50,"GEN",6,"M.K.R.C. Murty","IND",212,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Ramachandrapuram",51,"GEN",1,"Chitturi Ravindra","INC",41034,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Ramachandrapuram",51,"GEN",2,"Satyanarayana Rao S.B.P.B.K","BJP",57630,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Ramachandrapuram",51,"GEN",5,"Narapareddy Soma Brahma Ran","IND",228,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Ramachandrapuram",51,"GEN",3,"Bommidi Ram Mohan Rao","AJBP",739,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Ramachandrapuram",51,"GEN",4,"Velagala Sathi Reddy (Advocate)","ATDP",531,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Ramachandrapuram",51,"GEN",6,"M.K.R.C. Murty","IND",501,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Ramachandrapuram",51,"GEN",7,"Sri Hari Rao Rimmalapudi","IND",663,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Alamuru",52,"GEN",6,"M.K.R.C. Murty","IND",573,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Alamuru",52,"GEN",7,"Sri Hari Rao Rimmalapudi","IND",115,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Alamuru",52,"GEN",5,"Narapareddy Soma Brahma Ran","IND",340,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Alamuru",52,"GEN",1,"Chitturi Ravindra","INC",41482,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Alamuru",52,"GEN",3,"Bommidi Ram Mohan Rao","AJBP",746,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Alamuru",52,"GEN",2,"Satyanarayana Rao S.B.P.B.K","BJP",69052,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Alamuru",52,"GEN",4,"Velagala Sathi Reddy (Advocate)","ATDP",598,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Kovvur",72,"GEN",7,"Sri Hari Rao Rimmalapudi","IND",86,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Kovvur",72,"GEN",5,"Narapareddy Soma Brahma Ran","IND",115,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Kovvur",72,"GEN",1,"Chitturi Ravindra","INC",67678,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Kovvur",72,"GEN",4,"Velagala Sathi Reddy (Advocate)","ATDP",478,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Kovvur",72,"GEN",6,"M.K.R.C. Murty","IND",297,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Kovvur",72,"GEN",2,"Satyanarayana Rao S.B.P.B.K","BJP",53495,"Andhara_Pradesh"
1999,"Rajahmundry",8,"GEN","Kovvur",72,"GEN",3,"Bommidi Ram Mohan Rao","AJBP",2421,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Tallarevu",49,"GEN",3,"Akumarthi Aseervadamu","AJBP",451,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Tallarevu",49,"GEN",1,"Ganti Mohanachandra Balayogi","TDP",63555,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Tallarevu",49,"GEN",2,"Gollapalli Suryarao","INC",37543,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Tallarevu",49,"GEN",4,"Akumarthi Suryanarayana","MCPI(S)",2622,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Tallarevu",49,"GEN",5,"Saka Yesuratnam","ATDP",1001,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Mummidivaram",53,"GEN",5,"Saka Yesuratnam","ATDP",528,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Mummidivaram",53,"GEN",1,"Ganti Mohanachandra Balayogi","TDP",53507,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Mummidivaram",53,"GEN",4,"Akumarthi Suryanarayana","MCPI(S)",1136,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Mummidivaram",53,"GEN",2,"Gollapalli Suryarao","INC",40781,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Mummidivaram",53,"GEN",3,"Akumarthi Aseervadamu","AJBP",222,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Allavaram",54,"GEN",1,"Ganti Mohanachandra Balayogi","TDP",47802,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Allavaram",54,"GEN",2,"Gollapalli Suryarao","INC",30089,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Allavaram",54,"GEN",3,"Akumarthi Aseervadamu","AJBP",271,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Allavaram",54,"GEN",5,"Saka Yesuratnam","ATDP",330,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Allavaram",54,"GEN",4,"Akumarthi Suryanarayana","MCPI(S)",5631,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Amalapuram",55,"GEN",1,"Ganti Mohanachandra Balayogi","TDP",52658,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Amalapuram",55,"GEN",3,"Akumarthi Aseervadamu","AJBP",170,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Amalapuram",55,"GEN",4,"Akumarthi Suryanarayana","MCPI(S)",2394,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Amalapuram",55,"GEN",5,"Saka Yesuratnam","ATDP",182,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Amalapuram",55,"GEN",2,"Gollapalli Suryarao","INC",35977,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Kothapeta",56,"GEN",4,"Akumarthi Suryanarayana","MCPI(S)",11358,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Kothapeta",56,"GEN",5,"Saka Yesuratnam","ATDP",9405,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Kothapeta",56,"GEN",1,"Ganti Mohanachandra Balayogi","TDP",48626,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Kothapeta",56,"GEN",2,"Gollapalli Suryarao","INC",32195,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Kothapeta",56,"GEN",3,"Akumarthi Aseervadamu","AJBP",194,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Nagaram",57,"GEN",3,"Akumarthi Aseervadamu","AJBP",372,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Nagaram",57,"GEN",4,"Akumarthi Suryanarayana","MCPI(S)",2294,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Nagaram",57,"GEN",1,"Ganti Mohanachandra Balayogi","TDP",48833,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Nagaram",57,"GEN",2,"Gollapalli Suryarao","INC",27957,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Nagaram",57,"GEN",5,"Saka Yesuratnam","ATDP",4918,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Razole",58,"GEN",2,"Gollapalli Suryarao","INC",44278,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Razole",58,"GEN",1,"Ganti Mohanachandra Balayogi","TDP",52747,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Razole",58,"GEN",4,"Akumarthi Suryanarayana","MCPI(S)",1051,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Razole",58,"GEN",5,"Saka Yesuratnam","ATDP",404,"Andhara_Pradesh"
1999,"Amalapuram",9,"GEN","Razole",58,"GEN",3,"Akumarthi Aseervadamu","AJBP",240,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Narasapur",59,"GEN",3,"Rudraraju Satyanarayana Raju(R.","CPM",7148,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Narasapur",59,"GEN",1,"Uppalapati Venkata Krishnam Raj","BJP",70490,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Narasapur",59,"GEN",2,"Kanumuru Bapiraju","INC",40339,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Palacole",60,"GEN",1,"Uppalapati Venkata Krishnam Raj","BJP",51658,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Palacole",60,"GEN",2,"Kanumuru Bapiraju","INC",31748,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Palacole",60,"GEN",3,"Rudraraju Satyanarayana Raju(R.","CPM",2272,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Achanta",61,"GEN",2,"Kanumuru Bapiraju","INC",30415,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Achanta",61,"GEN",3,"Rudraraju Satyanarayana Raju(R.","CPM",6186,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Achanta",61,"GEN",1,"Uppalapati Venkata Krishnam Raj","BJP",52011,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Bhimavaram",62,"GEN",3,"Rudraraju Satyanarayana Raju(R.","CPM",3184,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Bhimavaram",62,"GEN",1,"Uppalapati Venkata Krishnam Raj","BJP",73464,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Bhimavaram",62,"GEN",2,"Kanumuru Bapiraju","INC",36765,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Undi",63,"GEN",2,"Kanumuru Bapiraju","INC",42120,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Undi",63,"GEN",1,"Uppalapati Venkata Krishnam Raj","BJP",59041,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Undi",63,"GEN",3,"Rudraraju Satyanarayana Raju(R.","CPM",4089,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Penugonda",64,"GEN",3,"Rudraraju Satyanarayana Raju(R.","CPM",2180,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Penugonda",64,"GEN",1,"Uppalapati Venkata Krishnam Raj","BJP",54562,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Penugonda",64,"GEN",2,"Kanumuru Bapiraju","INC",35382,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Attili",66,"GEN",3,"Rudraraju Satyanarayana Raju(R.","CPM",3083,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Attili",66,"GEN",1,"Uppalapati Venkata Krishnam Raj","BJP",58512,"Andhara_Pradesh"
1999,"Narasapur",10,"GEN","Attili",66,"GEN",2,"Kanumuru Bapiraju","INC",37179,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Tanuku",65,"GEN",7,"Dayyala Sareen Babu","IND",498,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Tanuku",65,"GEN",8,"Sunkavalli Srigopinadh","IND",30,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Tanuku",65,"GEN",1,"Bolla Bulli Ramaiah","TDP",70971,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Tanuku",65,"GEN",2,"Maganti Venkateswara Rao (Bab","INC",46921,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Tanuku",65,"GEN",3,"Maganti Sridevi","NTRTDP(LP)",182,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Tanuku",65,"GEN",4,"G.S.R. Chowdary","ATDP",443,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Tanuku",65,"GEN",5,"Karuturi Ramakrishna (Kittu)","IND",31,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Tanuku",65,"GEN",6,"Koduri Sriramulu","IND",66,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Tadepalligudem",67,"GEN",1,"Bolla Bulli Ramaiah","TDP",60882,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Tadepalligudem",67,"GEN",2,"Maganti Venkateswara Rao (Bab","INC",50139,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Tadepalligudem",67,"GEN",3,"Maganti Sridevi","NTRTDP(LP)",213,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Tadepalligudem",67,"GEN",4,"G.S.R. Chowdary","ATDP",789,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Tadepalligudem",67,"GEN",5,"Karuturi Ramakrishna (Kittu)","IND",42,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Tadepalligudem",67,"GEN",6,"Koduri Sriramulu","IND",135,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Tadepalligudem",67,"GEN",7,"Dayyala Sareen Babu","IND",714,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Tadepalligudem",67,"GEN",8,"Sunkavalli Srigopinadh","IND",19,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Ungutur",68,"GEN",4,"G.S.R. Chowdary","ATDP",914,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Ungutur",68,"GEN",3,"Maganti Sridevi","NTRTDP(LP)",384,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Ungutur",68,"GEN",5,"Karuturi Ramakrishna (Kittu)","IND",57,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Ungutur",68,"GEN",8,"Sunkavalli Srigopinadh","IND",23,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Ungutur",68,"GEN",1,"Bolla Bulli Ramaiah","TDP",66045,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Ungutur",68,"GEN",2,"Maganti Venkateswara Rao (Bab","INC",63117,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Ungutur",68,"GEN",6,"Koduri Sriramulu","IND",175,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Ungutur",68,"GEN",7,"Dayyala Sareen Babu","IND",1106,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Dendulur",69,"GEN",3,"Maganti Sridevi","NTRTDP(LP)",221,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Dendulur",69,"GEN",2,"Maganti Venkateswara Rao (Bab","INC",54263,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Dendulur",69,"GEN",6,"Koduri Sriramulu","IND",122,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Dendulur",69,"GEN",4,"G.S.R. Chowdary","ATDP",354,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Dendulur",69,"GEN",7,"Dayyala Sareen Babu","IND",692,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Dendulur",69,"GEN",8,"Sunkavalli Srigopinadh","IND",32,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Dendulur",69,"GEN",5,"Karuturi Ramakrishna (Kittu)","IND",40,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Dendulur",69,"GEN",1,"Bolla Bulli Ramaiah","TDP",57611,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Eluru",70,"GEN",1,"Bolla Bulli Ramaiah","TDP",56624,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Eluru",70,"GEN",8,"Sunkavalli Srigopinadh","IND",35,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Eluru",70,"GEN",2,"Maganti Venkateswara Rao (Bab","INC",55960,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Eluru",70,"GEN",7,"Dayyala Sareen Babu","IND",387,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Eluru",70,"GEN",3,"Maganti Sridevi","NTRTDP(LP)",1184,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Eluru",70,"GEN",5,"Karuturi Ramakrishna (Kittu)","IND",41,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Eluru",70,"GEN",6,"Koduri Sriramulu","IND",61,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Eluru",70,"GEN",4,"G.S.R. Chowdary","ATDP",1826,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Chintalapudi",74,"GEN",3,"Maganti Sridevi","NTRTDP(LP)",342,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Chintalapudi",74,"GEN",5,"Karuturi Ramakrishna (Kittu)","IND",967,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Chintalapudi",74,"GEN",6,"Koduri Sriramulu","IND",120,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Chintalapudi",74,"GEN",7,"Dayyala Sareen Babu","IND",835,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Chintalapudi",74,"GEN",4,"G.S.R. Chowdary","ATDP",2168,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Chintalapudi",74,"GEN",8,"Sunkavalli Srigopinadh","IND",122,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Chintalapudi",74,"GEN",1,"Bolla Bulli Ramaiah","TDP",77320,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Chintalapudi",74,"GEN",2,"Maganti Venkateswara Rao (Bab","INC",51881,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Kaikalur",87,"GEN",1,"Bolla Bulli Ramaiah","TDP",45708,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Kaikalur",87,"GEN",3,"Maganti Sridevi","NTRTDP(LP)",155,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Kaikalur",87,"GEN",4,"G.S.R. Chowdary","ATDP",363,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Kaikalur",87,"GEN",5,"Karuturi Ramakrishna (Kittu)","IND",63,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Kaikalur",87,"GEN",2,"Maganti Venkateswara Rao (Bab","INC",50403,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Kaikalur",87,"GEN",7,"Dayyala Sareen Babu","IND",8835,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Kaikalur",87,"GEN",8,"Sunkavalli Srigopinadh","IND",63,"Andhara_Pradesh"
1999,"Eluru",11,"GEN","Kaikalur",87,"GEN",6,"Koduri Sriramulu","IND",73,"Andhara_Pradesh"
